year,month,object_id,government-response,timeperiod
2021,5,274,5,2021_05
2021,6,274,4,2021_06
2021,7,274,3,2021_07
2021,8,274,5,2021_08
2021,9,274,5,2021_09
2021,10,274,4,2021_10
2021,11,274,4,2021_11
2021,12,274,4,2021_12
2022,1,274,5,2022_01
2022,2,274,5,2022_02
2022,3,274,5,2022_03
2022,4,274,4,2022_04
2022,5,274,2,2022_05
2022,6,274,2,2022_06
2022,7,274,4,2022_07
2022,8,274,5,2022_08
2022,9,274,5,2022_09
2022,10,274,5,2022_10
2022,11,274,5,2022_11
2022,12,274,5,2022_12
2023,1,274,5,2023_01
2023,2,274,5,2023_02
2023,3,274,5,2023_03
2023,4,274,5,2023_04
2023,5,274,5,2023_05
2023,6,274,4,2023_06
2023,7,274,5,2023_07
2023,8,274,5,2023_08
2021,4,275,5,2021_04
2021,5,275,5,2021_05
2021,6,275,4,2021_06
2021,7,275,3,2021_07
2021,8,275,5,2021_08
2021,9,275,5,2021_09
2021,10,275,4,2021_10
2021,11,275,4,2021_11
2021,12,275,4,2021_12
2022,1,275,5,2022_01
2022,2,275,5,2022_02
2022,3,275,5,2022_03
2022,4,275,4,2022_04
2022,5,275,2,2022_05
2022,6,275,2,2022_06
2022,7,275,4,2022_07
2022,8,275,4,2022_08
2022,9,275,4,2022_09
2022,10,275,4,2022_10
2022,11,275,4,2022_11
2022,12,275,4,2022_12
2023,1,275,4,2023_01
2023,2,275,4,2023_02
2023,3,275,4,2023_03
2023,4,275,5,2023_04
2023,5,275,5,2023_05
2023,6,275,4,2023_06
2023,7,275,5,2023_07
2023,8,275,5,2023_08
2021,4,276,5,2021_04
2021,5,276,2,2021_05
2021,6,276,3,2021_06
2021,7,276,2,2021_07
2021,8,276,2,2021_08
2021,9,276,2,2021_09
2021,10,276,3,2021_10
2021,11,276,4,2021_11
2021,12,276,4,2021_12
2022,1,276,5,2022_01
2022,2,276,5,2022_02
2022,3,276,5,2022_03
2022,4,276,4,2022_04
2022,5,276,2,2022_05
2022,6,276,2,2022_06
2022,7,276,4,2022_07
2022,8,276,3,2022_08
2022,9,276,4,2022_09
2022,10,276,4,2022_10
2022,11,276,3,2022_11
2022,12,276,3,2022_12
2023,1,276,3,2023_01
2023,2,276,3,2023_02
2023,3,276,3,2023_03
2023,4,276,3,2023_04
2023,5,276,4,2023_05
2023,6,276,4,2023_06
2023,7,276,3,2023_07
2023,8,276,3,2023_08
2021,4,277,5,2021_04
2021,5,277,5,2021_05
2021,6,277,4,2021_06
2021,7,277,3,2021_07
2021,8,277,5,2021_08
2021,9,277,5,2021_09
2021,10,277,4,2021_10
2021,11,277,4,2021_11
2021,12,277,4,2021_12
2022,1,277,1,2022_01
2022,2,277,2,2022_02
2022,3,277,2,2022_03
2022,4,277,4,2022_04
2022,5,277,2,2022_05
2022,6,277,2,2022_06
2022,7,277,4,2022_07
2022,8,277,5,2022_08
2022,9,277,5,2022_09
2022,10,277,5,2022_10
2022,11,277,5,2022_11
2022,12,277,5,2022_12
2023,1,277,5,2023_01
2023,2,277,5,2023_02
2023,3,277,5,2023_03
2023,4,277,5,2023_04
2023,5,277,5,2023_05
2023,6,277,4,2023_06
2023,7,277,5,2023_07
2023,8,277,5,2023_08
2021,4,278,5,2021_04
2021,5,278,5,2021_05
2021,6,278,4,2021_06
2021,7,278,3,2021_07
2021,8,278,5,2021_08
2021,9,278,5,2021_09
2021,10,278,4,2021_10
2021,11,278,4,2021_11
2021,12,278,4,2021_12
2022,1,278,5,2022_01
2022,2,278,5,2022_02
2022,3,278,5,2022_03
2022,4,278,4,2022_04
2022,5,278,2,2022_05
2022,6,278,2,2022_06
2022,7,278,4,2022_07
2022,8,278,5,2022_08
2022,9,278,5,2022_09
2022,10,278,5,2022_10
2022,11,278,5,2022_11
2022,12,278,5,2022_12
2023,1,278,5,2023_01
2023,2,278,5,2023_02
2023,3,278,5,2023_03
2023,4,278,5,2023_04
2023,5,278,5,2023_05
2023,6,278,4,2023_06
2023,7,278,5,2023_07
2023,8,278,5,2023_08
2021,4,279,5,2021_04
2021,5,279,5,2021_05
2021,6,279,4,2021_06
2021,7,279,3,2021_07
2021,8,279,5,2021_08
2021,9,279,5,2021_09
2021,10,279,4,2021_10
2021,11,279,4,2021_11
2021,12,279,4,2021_12
2022,1,279,5,2022_01
2022,2,279,5,2022_02
2022,3,279,5,2022_03
2022,4,279,4,2022_04
2022,5,279,2,2022_05
2022,6,279,2,2022_06
2022,7,279,4,2022_07
2022,8,279,5,2022_08
2022,9,279,4,2022_09
2022,10,279,4,2022_10
2022,11,279,4,2022_11
2022,12,279,4,2022_12
2023,1,279,4,2023_01
2023,2,279,4,2023_02
2023,3,279,4,2023_03
2023,4,279,5,2023_04
2023,5,279,5,2023_05
2023,6,279,4,2023_06
2023,7,279,4,2023_07
2023,8,279,4,2023_08
2021,4,280,5,2021_04
2021,5,280,5,2021_05
2021,6,280,4,2021_06
2021,7,280,3,2021_07
2021,8,280,5,2021_08
2021,9,280,5,2021_09
2021,10,280,4,2021_10
2021,11,280,4,2021_11
2021,12,280,4,2021_12
2022,1,280,5,2022_01
2022,2,280,5,2022_02
2022,3,280,5,2022_03
2022,4,280,4,2022_04
2022,5,280,2,2022_05
2022,6,280,2,2022_06
2022,7,280,4,2022_07
2022,8,280,5,2022_08
2022,9,280,5,2022_09
2022,10,280,5,2022_10
2022,11,280,5,2022_11
2022,12,280,5,2022_12
2023,1,280,5,2023_01
2023,2,280,5,2023_02
2023,3,280,5,2023_03
2023,4,280,5,2023_04
2023,5,280,5,2023_05
2023,6,280,4,2023_06
2023,7,280,5,2023_07
2023,8,280,5,2023_08
2021,4,281,5,2021_04
2021,5,281,5,2021_05
2021,6,281,4,2021_06
2021,7,281,3,2021_07
2021,8,281,3,2021_08
2021,9,281,2,2021_09
2021,10,281,2,2021_10
2021,11,281,3,2021_11
2021,12,281,4,2021_12
2022,1,281,5,2022_01
2022,2,281,4,2022_02
2022,3,281,3,2022_03
2022,4,281,2,2022_04
2022,5,281,1,2022_05
2022,6,281,1,2022_06
2022,7,281,3,2022_07
2022,8,281,2,2022_08
2022,9,281,3,2022_09
2022,10,281,3,2022_10
2022,11,281,3,2022_11
2022,12,281,3,2022_12
2023,1,281,3,2023_01
2023,2,281,3,2023_02
2023,3,281,3,2023_03
2023,4,281,5,2023_04
2023,5,281,5,2023_05
2023,6,281,4,2023_06
2023,7,281,5,2023_07
2023,8,281,5,2023_08
