gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
107004,287403,141.0,Narayanpur,1.0,302,2,4,0,1
106077,906789,152.0,Jonai,18.0,64,3,2,0,12
106491,294663,175.0,Golaghat,20.0,22,2,2,0,13
107004,287397,141.0,Narayanpur,2.0,95,2,4,1,2
106487,294598,175.0,Golaghat,87.0,80,2,2,0,2
106180,281544,112.0,Dhubri (Pt),56.0,185,2,4,0,18
106963,288303,146.0,Dhakuakhana (Pt-I),291.0,165,3,2,0,12
106487,294602,175.0,Golaghat,95.0,13,2,2,0,1
106309,291485,159.0,Dibrugarh East,20.0,183,2,2,0,11
107004,287399,141.0,Narayanpur,1.0,95,2,4,0,5
106352,281768,115.0,Lakhipur,15.0,100,5,2,0,1
106309,291484,159.0,Dibrugarh East,40.0,337,2,2,0,48
106309,291481,159.0,Dibrugarh East,10.0,427,2,2,0,58
105833,299033,184.0,Katigora,45.0,518,3,2,180,188
105833,299015,184.0,Katigora,45.0,195,3,2,70,19
105968,305056,237.0,Khoirabari (Pt),40.0,155,4,2,0,30
105834,299064,184.0,Katigora,5.0,177,4,2,0,40
105793,299357,185.0,Silchar,2.94,152,1,2,0,1
106180,281542,112.0,Dhubri (Pt),15.5,15,2,2,0,7
106963,288297,146.0,Dhakuakhana (Pt-I),134.0,63,3,2,0,12
105834,299131,184.0,Katigora,40.0,539,5,2,100,45
105938,299268,186.0,Udarbond,0.0,1,5,4,0,1
106077,906792,152.0,Jonai,7.0,51,3,2,0,12
106874,300599,192.0,Patharkandi,55.0,149,2,2,30,140
106381,282348,117.0,Matia,3700.0,376,2,2,0,8
253516,305704,245.0,Harisinga,75.0,244,3,2,0,200
106379,282415,118.0,Dudhnai,80.0,179,3,2,0,26
105832,905273,184.0,Katigora,0.0,3,5,4,0,2
106180,281541,112.0,Dhubri (Pt),16.0,15,2,2,0,7
107654,287210,141.0,Narayanpur,143.1,185,3,2,2,1
106377,282463,118.0,Dudhnai,40.0,97,3,2,0,69
105832,905272,184.0,Katigora,0.0,22,5,4,0,9
105968,305130,237.0,Khoirabari (Pt),121.0,360,2,2,0,18
105832,905275,184.0,Katigora,0.0,1,5,2,0,1
105793,299355,185.0,Silchar,1.6,351,1,2,2,0
105793,299376,185.0,Silchar,1.3,325,1,2,0,0
105832,299085,184.0,Katigora,0.0,1,3,2,0,1
105834,299068,184.0,Katigora,35.0,152,4,2,65,35
105940,905294,185.0,Silchar,0.0,1,5,4,0,1
105940,905295,186.0,Udarbond,0.0,1,5,4,0,1
106507,294804,175.0,Golaghat,93.0,201,3,2,0,10
107278,284479,132.0,Rupahi,202.0,1265,2,2,0,607
107279,284462,132.0,Rupahi,210.0,474,3,2,35,353
105940,905293,186.0,Udarbond,0.0,1,5,4,0,1
105940,299449,186.0,Udarbond,0.0,1,5,4,0,1
107279,284461,132.0,Rupahi,168.0,339,3,2,10,288
107279,284463,132.0,Rupahi,110.0,229,3,2,20,220
105793,299366,185.0,Silchar,22.0,271,2,2,0,0
105834,299071,184.0,Katigora,40.0,255,4,2,55,45
106155,280958,112.0,Dhubri (Pt),8.0,503,4,2,0,200
106377,282461,118.0,Dudhnai,50.0,195,3,2,0,172
107654,287212,251.0,Gohpur,50.0,140,3,2,0,2
107362,303813,224.0,Barkhetri,20.0,250,3,2,10,5
105942,905569,186.0,Udarbond,0.0,1,5,4,0,1
257810,297454,275.0,Phuloni,25.0,80,1,2,23,31
261090,304422,234.0,Barama,108.5,272,3,2,0,25
253695,280088,103.0,Dotoma,50.0,225,2,2,0,99
107273,284299,131.0,Samaguri,133.567,626,3,2,0,600
261088,304455,234.0,Barama,200.0,369,3,2,0,181
105795,299293,185.0,Silchar,321.0,1238,4,2,2,100
253684,280063,103.0,Dotoma,100.41,145,2,2,0,25
105832,299091,184.0,Katigora,0.0,2,5,2,0,1
106180,281534,112.0,Dhubri (Pt),2.0,80,2,4,1,2
107362,303814,224.0,Barkhetri,20.0,136,3,2,25,90
107270,284486,132.0,Rupahi,140.0,400,2,2,0,33
107369,303723,224.0,Barkhetri,15.0,268,4,2,0,10
107369,303721,224.0,Barkhetri,50.0,48,3,2,0,10
105968,305060,241.0,Khoirabari (Pt),3.5,355,4,2,0,15
106109,281124,109.0,Bagribari (Pt),50.0,445,3,2,0,200
106963,288312,146.0,Dhakuakhana (Pt-I),155.0,172,3,2,0,58
106490,294651,175.0,Golaghat,84.48,50,1,4,0,10
105780,301648,200.0,Srijangram,12.0,250,2,3,0,4
253443,301985,206.0,Sidli (Pt),0.0,229,3,3,0,2
106605,293898,169.0,Teok,12.24,356,2,2,98,50
253443,301984,206.0,Sidli (Pt),0.0,53,4,2,0,1
272762,298319,181.0,Haflong,2.0,3,5,2,0,1
106490,294745,175.0,Golaghat,86.79,78,1,4,0,20
105890,299769,188.0,Lakhipur,28.0,179,5,2,0,2
106490,294763,175.0,Golaghat,115.45,830,4,4,0,53
106490,294656,175.0,Golaghat,366.44,180,3,4,0,50
105832,905267,184.0,Katigora,0.0,420,3,2,15,10
105833,299036,184.0,Katigora,40.0,400,3,2,208,100
106735,302938,214.0,Chamaria,30.0,300,1,2,0,90
107768,290120,155.0,Doom Dooma,0.0,1,5,4,0,1
106709,303042,216.0,Boko,190.0,201,3,2,0,168
107769,290127,155.0,Doom Dooma,240.0,146,3,2,0,100
106127,281444,114.0,Chapar (Pt),17.0,115,4,2,0,100
107306,284736,134.0,Nagaon,55.79,247,2,2,0,60
253541,279618,101.0,Gossaigaon (Pt),200.0,192,3,4,2,190
105794,299330,185.0,Silchar,2.81,263,4,2,0,45
253720,279685,101.0,Gossaigaon (Pt),350.0,1100,2,2,10,58
106609,293707,277.0,Jorhat East,56.0,342,3,2,0,315
107770,290161,155.0,Doom Dooma,2.47,202,4,2,0,1
105968,305134,237.0,Khoirabari (Pt),138.0,1020,4,2,0,24
105835,299005,184.0,Katigora,11.11,128,3,2,17,15
106071,289409,152.0,Jonai,0.0,305,4,2,0,5
106709,303047,216.0,Boko,50.0,300,3,2,1,1
105794,299329,195.0,Hailakandi,1.8,1000,4,3,12,6
261105,304229,231.0,Barnagar (Pt),500.0,315,3,2,50,8
107043,284062,129.0,Mikirbheta,90.0,125,4,2,0,10
253522,305803,246.0,Udalguri,32.11,87,1,2,10,28
107374,303877,225.0,Barbhag,24.0,210,1,2,0,6
106491,294648,175.0,Golaghat,74.99,93,2,2,0,2
106071,289542,152.0,Jonai,0.0,138,2,2,0,5
261105,304236,265.0,Sarupeta (Pt),200.0,192,3,2,8,15
106473,294285,173.0,Khumtai,0.0,156,2,4,0,2
253538,305686,245.0,Harisinga,90.0,85,3,2,0,3
107369,303712,224.0,Barkhetri,10.0,23,4,2,0,4
106708,303062,219.0,Guwahati,69.05,532,3,2,0,11
253540,305717,245.0,Harisinga,2.47,148,2,2,50,5
253521,305893,246.0,Udalguri,120.0,130,2,2,0,80
272782,298779,183.0,Maibong,30.0,19,2,2,0,2
272782,298884,183.0,Maibong,200.0,138,5,2,0,120
106138,280902,112.0,Dhubri (Pt),0.88,332,3,2,0,255
106077,289615,152.0,Jonai,150.0,34,5,2,0,25
106487,294708,175.0,Golaghat,500.0,246,2,2,0,1
106138,280899,112.0,Dhubri (Pt),1.58,486,3,2,0,255
106496,294757,177.0,Sarupathar,2.47,55,2,3,0,40
106077,906702,152.0,Jonai,30.0,79,3,2,0,10
106960,288288,146.0,Dhakuakhana (Pt-I),74.0,340,2,2,0,22
107369,303722,224.0,Barkhetri,100.0,560,4,2,0,100
105968,305133,241.0,Khoirabari (Pt),1.5,141,4,2,0,5
106443,294365,174.0,Dergaon,308.26,300,4,2,0,80
106909,300469,192.0,Patharkandi,5.55,712,4,3,340,0
261105,304235,263.0,Sarupeta (Pt),80.0,65,3,2,0,5
105851,299879,188.0,Lakhipur,190.0,130,4,3,36,27
106377,282462,118.0,Dudhnai,150.0,255,3,2,0,230
105834,299079,184.0,Katigora,30.0,149,4,2,35,35
253635,280431,111.0,Golokganj (Pt),0.0,1,5,4,0,1
253546,305590,245.0,Harisinga,63.0,273,3,2,0,1
253546,305581,245.0,Harisinga,20.0,65,1,2,50,8
107654,287211,251.0,Gohpur,60.0,156,3,2,0,4
253546,305586,245.0,Harisinga,10.0,110,2,4,0,15
106701,302532,210.0,Kamalpur,20.0,600,3,4,50,1
106909,300470,192.0,Patharkandi,7.55,788,4,3,75,0
105833,299039,184.0,Katigora,50.0,230,5,2,85,15
106071,289606,152.0,Jonai,18.0,18,2,2,0,6
107654,287207,141.0,Narayanpur,100.0,216,3,2,50,3
106160,280948,112.0,Dhubri (Pt),80.0,839,2,4,0,382
106160,280942,112.0,Dhubri (Pt),116.0,823,5,4,0,1
106164,280881,112.0,Dhubri (Pt),100.0,723,1,2,0,670
257814,297538,130.0,Kaliabor,100.0,30,3,2,20,1
107597,287072,250.0,Helem,29.0,52,2,2,10,2
253546,305578,245.0,Harisinga,70.0,107,2,2,0,7
253546,305577,245.0,Harisinga,2.0,93,2,2,0,20
107654,287196,251.0,Gohpur,100.22,55,3,2,0,4
106718,303142,216.0,Boko,400.0,206,4,2,0,120
105832,299069,184.0,Katigora,0.0,420,3,2,15,10
106164,280882,111.0,Golokganj (Pt),137.0,594,1,2,0,207
107654,287197,251.0,Gohpur,40.0,70,3,2,26,2
106669,294050,170.0,Titabor,183.86,180,3,4,52,20
106544,301169,197.0,Katlichara,12.0,520,2,2,0,20
105851,299910,188.0,Lakhipur,20.0,140,3,2,0,27
105832,299087,184.0,Katigora,0.0,27,3,4,0,15
253467,301965,206.0,Sidli (Pt),110.0,315,3,4,0,26
107654,287209,251.0,Gohpur,24.0,47,3,2,0,6
107275,284466,132.0,Rupahi,152.0,334,3,2,0,320
105851,299877,188.0,Lakhipur,48.0,369,4,3,28,30
105833,906245,184.0,Katigora,5.0,2,5,4,0,1
106071,289564,152.0,Jonai,15.0,15,2,2,0,5
261147,302008,206.0,Sidli (Pt),0.0,1,5,4,0,1
105778,301684,199.0,Boitamari,13.0,370,3,4,0,250
105833,299038,184.0,Katigora,50.0,180,4,2,65,66
105851,299878,188.0,Lakhipur,35.0,243,4,3,17,25
272769,298461,181.0,Haflong,0.0,1,5,4,0,0
261147,301997,206.0,Sidli (Pt),4.0,120,4,2,0,40
107305,284818,134.0,Nagaon,69.0,3000,3,3,0,3
106164,280879,112.0,Dhubri (Pt),145.0,569,1,2,0,362
105833,299037,184.0,Katigora,100.0,430,3,2,180,20
106164,280880,112.0,Dhubri (Pt),115.0,995,1,2,0,729
105835,299041,184.0,Katigora,11.11,125,3,2,8,10
106192,281073,109.0,Bagribari (Pt),25.96,385,4,2,0,202
106910,300648,193.0,"Ramkrishna
Nagar",30.0,400,2,4,12,395
106168,280998,112.0,Dhubri (Pt),9.0,185,5,2,0,45
106167,281013,112.0,Dhubri (Pt),200.0,728,2,2,40,13
106609,293697,277.0,Jorhat East,0.0,1,5,4,0,1
261147,302000,206.0,Sidli (Pt),8.0,136,3,2,0,20
106490,294650,175.0,Golaghat,9.0,160,2,4,0,120
107175,285185,252.0,Hojai,90.0,210,2,2,90,180
106490,294761,175.0,Golaghat,117.94,226,3,4,0,5
106490,294647,175.0,Golaghat,28.51,80,1,4,0,40
272760,298297,255.0,Donka,30.0,28,2,2,0,28
105835,299132,184.0,Katigora,0.0,22,1,2,0,22
106490,294643,175.0,Golaghat,666.44,59,3,4,0,15
107447,292760,166.0,Sibsagar,20.9,415,2,2,0,1
105835,905280,269.0,Mangaldoi (Pt),20.0,150,4,2,0,5
107721,290667,156.0,Tinsukia,120.0,333,2,2,0,12
106609,293705,277.0,Jorhat East,15.0,330,3,2,0,20
261147,302007,206.0,Sidli (Pt),92.0,90,4,2,0,10
106029,905352,151.0,Sissibargaon,22.0,75,2,2,0,5
107721,290666,156.0,Tinsukia,60.0,471,2,2,0,27
107721,290664,156.0,Tinsukia,151.0,330,2,2,0,37
106220,280874,111.0,Golokganj (Pt),70.0,346,1,2,0,100
107721,290669,156.0,Tinsukia,53.0,531,2,2,0,53
261147,302009,206.0,Sidli (Pt),2.0,85,3,2,0,3
107004,287394,141.0,Narayanpur,25.0,85,2,2,1,2
105839,299105,185.0,Silchar,65.0,180,3,2,25,90
107721,290662,156.0,Tinsukia,55.0,137,2,2,0,23
107721,290661,156.0,Tinsukia,70.0,359,2,2,0,12
107716,290642,156.0,Tinsukia,1.0,501,3,2,0,20
257806,295705,255.0,Donka,12.0,74,5,4,0,70
257806,911314,255.0,Donka,30.0,95,5,4,0,25
105839,299102,185.0,Silchar,55.0,700,3,2,120,100
107447,292759,166.0,Sibsagar,26.1,642,3,2,0,1
107447,292756,166.0,Sibsagar,14.9,468,2,2,0,2
272760,298288,255.0,Donka,5.0,29,1,2,0,2
107447,292753,166.0,Sibsagar,0.0,602,2,2,0,2
261147,302010,206.0,Sidli (Pt),3.0,62,2,2,0,3
261147,301996,206.0,Sidli (Pt),2.0,200,2,2,0,5
272760,298284,255.0,Donka,45.0,47,3,2,0,15
105835,299010,184.0,Katigora,0.0,11,3,2,10,7
105839,299100,185.0,Silchar,65.0,160,3,2,18,70
272760,298318,255.0,Donka,35.0,44,2,2,0,20
105610,283081,122.0,Barpeta,3.5,150,3,3,0,13
106489,294645,175.0,Golaghat,775.0,160,2,2,0,2
261141,301944,205.0,Bengtal,42.0,42,2,2,0,21
107306,284734,134.0,Nagaon,14.22,199,3,2,0,106
106139,280910,112.0,Dhubri (Pt),8.0,262,2,2,0,80
257807,297114,275.0,Phuloni,27.0,149,3,2,0,50
257807,296912,275.0,Phuloni,14.0,38,3,2,0,10
105835,299008,184.0,Katigora,0.0,25,4,2,0,5
106139,280914,112.0,Dhubri (Pt),19.0,150,3,2,0,110
105707,282728,120.0,Kalgachia,58.0,354,2,2,0,96
105839,299103,185.0,Silchar,65.0,150,3,2,18,65
105707,282722,120.0,Kalgachia,100.0,794,2,2,0,495
106372,282230,116.0,Balijana,60.0,259,4,2,0,25
106079,289510,152.0,Jonai,10.0,58,3,2,0,25
105615,283092,122.0,Barpeta,67.0,70,4,2,0,9
253538,305943,245.0,Harisinga,73.0,134,3,2,0,4
105615,283094,122.0,Barpeta,195.0,400,4,3,0,80
106959,288320,146.0,Dhakuakhana (Pt-I),100.0,63,3,2,0,0
253538,305682,245.0,Harisinga,145.0,375,3,2,0,100
106180,281540,112.0,Dhubri (Pt),45.8,110,2,4,0,2
106454,295104,177.0,Sarupathar,50.0,126,1,2,0,1
105707,282718,120.0,Kalgachia,100.0,619,2,2,0,400
105707,282719,120.0,Kalgachia,58.0,249,2,2,0,70
106274,291983,248.0,Mahmora,2.47,1957,2,2,0,200
106140,280908,112.0,Dhubri (Pt),200.0,1276,3,2,0,230
105707,282720,120.0,Kalgachia,100.0,835,3,2,0,300
106959,288318,146.0,Dhakuakhana (Pt-I),200.0,157,4,2,0,2
105711,282744,120.0,Kalgachia,196.69,866,2,2,55,55
107605,287094,250.0,Helem,116.0,150,2,2,0,1
105711,282739,120.0,Kalgachia,219.0,649,1,2,0,2
105711,282747,120.0,Kalgachia,215.3,645,1,2,75,50
106609,293699,277.0,Jorhat East,0.0,1,5,4,0,1
106140,280907,112.0,Dhubri (Pt),39.0,893,3,2,0,605
245292,281248,113.0,Bilasipara (Pt),161.0,579,1,2,0,393
106959,288326,146.0,Dhakuakhana (Pt-I),50.0,38,3,2,0,3
105711,282745,120.0,Kalgachia,88.55,650,1,2,0,20
105711,282738,120.0,Kalgachia,2.47,675,1,2,45,4
106083,289242,152.0,Jonai,17.5,107,2,2,0,2
106083,907279,152.0,Jonai,3.0,45,2,2,0,2
106257,292273,164.0,Naharkatiya,11.15,153,2,2,0,24
253530,305748,245.0,Harisinga,25.0,270,2,2,0,11
106961,288366,146.0,Dhakuakhana (Pt-I),3.65,238,5,4,0,150
106065,905226,150.0,Dhemaji,19.2,40,2,2,0,2
105751,301735,202.0,Manikpur,10.0,226,2,2,0,5
257812,296783,275.0,Phuloni,30.0,45,1,2,0,28
106310,291670,161.0,Tengakhat,6.0,118,3,2,0,6
106310,291581,161.0,Tengakhat,6.0,168,3,2,0,3
105835,299003,269.0,Mangaldoi (Pt),40.0,675,3,2,0,18
105839,299104,185.0,Silchar,75.0,480,3,2,150,100
106140,280905,112.0,Dhubri (Pt),30.0,892,3,2,0,120
106274,291986,248.0,Mahmora,5.47,101,2,2,0,60
106310,291589,161.0,Tengakhat,1.0,125,3,2,0,2
105836,299074,184.0,Katigora,56.0,392,3,2,200,150
105838,299019,184.0,Katigora,35.0,250,3,2,80,70
106961,288384,146.0,Dhakuakhana (Pt-I),16.0,96,5,4,0,50
106065,288578,150.0,Dhemaji,44.0,11,2,2,0,10
107252,284985,136.0,Kampur,245.3,620,3,2,0,83
106081,289455,152.0,Jonai,10.0,36,3,2,0,5
257812,296878,275.0,Phuloni,8.0,31,1,2,0,26
106310,291506,161.0,Tengakhat,2.0,261,3,2,0,5
106310,291680,161.0,Tengakhat,1.0,81,3,2,0,5
106065,288581,150.0,Dhemaji,12.798,32,2,2,0,1
106180,281543,112.0,Dhubri (Pt),18.0,78,2,4,0,20
106140,280909,112.0,Dhubri (Pt),36.0,261,1,2,0,162
105836,299080,184.0,Katigora,80.0,295,3,2,80,165
106264,292357,164.0,Naharkatiya,93.02,126,2,2,0,25
106246,291231,158.0,Dibrugarh West,25.0,46,2,2,0,1
106961,288437,146.0,Dhakuakhana (Pt-I),50.0,74,5,3,0,50
106310,291673,161.0,Tengakhat,4.0,250,3,2,0,6
106180,281546,112.0,Dhubri (Pt),18.0,209,3,4,0,20
106379,282416,118.0,Dudhnai,100.0,368,3,2,0,50
105838,299016,184.0,Katigora,45.0,420,3,2,67,47
106183,281523,112.0,Dhubri (Pt),4.0,45,5,4,0,8
106379,282412,118.0,Dudhnai,90.0,245,3,2,0,5
106709,303046,216.0,Boko,120.0,472,3,2,0,230
106058,288751,150.0,Dhemaji,0.0,25,2,2,0,2
106310,291677,161.0,Tengakhat,4.0,229,3,2,0,5
106385,281943,116.0,Balijana,102.0,1128,2,2,0,310
106709,303048,216.0,Boko,2.47,5,2,2,0,5
106058,288789,150.0,Dhemaji,14.0,60,2,2,0,15
107660,287214,251.0,Gohpur,92.0,64,3,2,35,3
106956,287921,144.0,Kadam,25.0,144,2,3,0,5
106709,303035,216.0,Boko,2.0,135,3,2,1,2
253413,304249,233.0,Jalah (Pt),55.0,190,2,2,0,50
253413,304254,262.0,Baksa,150.0,321,3,2,0,50
106379,282426,118.0,Dudhnai,70.0,450,3,2,0,160
106489,294622,175.0,Golaghat,400.0,62,2,2,0,40
106379,282411,118.0,Dudhnai,15.0,49,3,2,0,29
106489,294597,175.0,Golaghat,122.36,62,2,2,0,50
106961,288438,146.0,Dhakuakhana (Pt-I),4.58,96,4,2,0,41
106489,294620,175.0,Golaghat,1200.0,280,2,2,0,90
106489,294680,175.0,Golaghat,400.0,135,2,2,0,23
106489,294618,175.0,Golaghat,118.94,48,2,2,0,40
105836,299081,184.0,Katigora,30.0,5,3,2,0,2
106489,294728,175.0,Golaghat,620.0,140,2,2,0,25
107660,287218,251.0,Gohpur,65.0,146,3,3,35,3
106060,907722,150.0,Dhemaji,6.0,133,3,4,0,1
106380,282441,118.0,Dudhnai,110.0,250,3,2,0,5
107660,287126,251.0,Gohpur,69.0,76,3,2,60,5
105839,299101,185.0,Silchar,35.0,380,3,2,25,70
106377,282456,118.0,Dudhnai,30.0,70,3,2,0,39
106065,905223,150.0,Dhemaji,99.46,373,2,2,0,20
106379,282414,118.0,Dudhnai,110.0,198,3,2,0,5
106489,294759,175.0,Golaghat,31.0,85,2,2,0,69
253465,304446,234.0,Barama,302.0,478,3,2,0,35
106489,294644,175.0,Golaghat,154.0,73,1,2,0,55
253698,279700,104.0,Kokrajhar (Pt),89.0,550,1,2,0,143
106065,905227,150.0,Dhemaji,3.2,4,5,2,0,1
105836,299082,184.0,Katigora,70.0,88,3,2,7,60
106062,905199,150.0,Dhemaji,5.0,66,2,2,0,10
253698,279703,104.0,Kokrajhar (Pt),167.0,1010,1,2,0,56
106071,289586,152.0,Jonai,30.0,53,2,2,0,9
253698,279913,104.0,Kokrajhar (Pt),37.0,715,1,2,0,38
106316,291631,161.0,Tengakhat,17.0,86,3,2,34,40
106071,289573,152.0,Jonai,15.0,107,2,2,0,14
106247,291183,158.0,Dibrugarh West,19.0,19,3,2,0,1
107264,284685,134.0,Nagaon,56.0,1254,2,2,0,1054
253522,305807,246.0,Udalguri,120.42,147,1,2,0,1
107695,290737,156.0,Tinsukia,300.0,930,5,2,0,930
106306,291691,159.0,Dibrugarh East,30.0,131,2,2,0,10
106306,291543,159.0,Dibrugarh East,90.0,335,2,2,0,0
106071,289555,152.0,Jonai,12.0,87,2,2,0,15
107264,284684,134.0,Nagaon,388.0,1239,3,2,0,1113
261083,304503,262.0,Baksa,200.0,300,3,2,0,80
107769,290173,155.0,Doom Dooma,100.0,89,2,2,0,10
106306,291699,159.0,Dibrugarh East,15.0,110,2,2,0,0
107769,290106,155.0,Doom Dooma,100.0,89,2,2,0,73
107375,303865,225.0,Barbhag,40.0,296,3,1,0,40
106313,291645,159.0,Dibrugarh East,80.0,110,2,2,0,4
107375,303871,225.0,Barbhag,50.0,162,3,2,101,18
105737,301267,198.0,"Bongaigaon
(Pt)",40.0,147,4,2,0,15
106071,289607,152.0,Jonai,20.0,32,2,2,0,6
106268,291919,162.0,Moran,0.0,101,3,4,0,5
106507,294802,175.0,Golaghat,162.24,100,2,2,0,14
107375,303869,225.0,Barbhag,30.0,290,3,2,0,28
106268,291866,162.0,Moran,0.0,41,3,2,0,5
106956,287941,144.0,Kadam,15.0,222,2,2,0,5
106220,280847,111.0,Golokganj (Pt),60.0,360,2,2,0,100
106909,300471,192.0,Patharkandi,1.65,633,4,3,110,0
107375,303874,225.0,Barbhag,90.0,208,3,2,25,27
105838,299021,184.0,Katigora,50.0,770,3,2,85,93
237316,281212,113.0,Bilasipara (Pt),200.0,338,4,2,0,110
107693,290741,156.0,Tinsukia,55.0,1416,4,2,0,1
106313,291646,159.0,Dibrugarh East,75.0,67,2,2,0,0
107708,290308,156.0,Tinsukia,21.69,97,2,2,0,0
106268,291862,162.0,Moran,0.0,125,3,2,0,0
106956,287916,144.0,Kadam,120.0,235,2,2,0,10
106222,280895,112.0,Dhubri (Pt),400.0,2552,3,3,0,110
105838,299024,184.0,Katigora,45.0,478,3,2,80,68
237316,281215,113.0,Bilasipara (Pt),8.56,312,3,2,0,62
106314,291571,159.0,Dibrugarh East,16.0,210,2,2,0,0
105836,299083,184.0,Katigora,2.0,155,4,2,36,56
107375,303870,225.0,Barbhag,1.0,85,4,2,0,21
107375,303872,225.0,Barbhag,3.0,48,4,2,30,3
106195,281210,113.0,Bilasipara (Pt),45.95,265,4,2,0,100
253521,305903,246.0,Udalguri,650.0,58,2,2,0,12
106268,291861,162.0,Moran,3.0,8,3,2,0,0
107708,290312,253.0,Doboka,51.89,153,3,2,0,19
105838,905270,184.0,Katigora,1.0,1,2,2,0,1
106314,291516,159.0,Dibrugarh East,400.0,215,2,2,0,0
257798,295850,136.0,Kampur,0.0,14,1,2,0,10
106956,287922,144.0,Kadam,32.0,178,2,3,0,3
106314,291520,159.0,Dibrugarh East,12.0,312,3,2,0,1
105838,299025,184.0,Katigora,15.0,54,3,2,34,23
253518,305762,246.0,Udalguri,60.0,486,2,2,0,6
105836,299075,184.0,Katigora,65.0,145,3,2,0,20
105838,905279,184.0,Katigora,15.0,1,5,2,0,1
106317,291490,159.0,Dibrugarh East,40.0,332,4,2,0,9
105837,299014,184.0,Katigora,50.0,260,3,2,26,65
105838,299022,184.0,Katigora,40.0,880,3,2,200,93
107043,284057,129.0,Mikirbheta,90.0,113,3,2,0,10
105971,305099,237.0,Khoirabari (Pt),121.02,167,2,4,0,2
105971,305125,237.0,Khoirabari (Pt),40.2,162,2,2,0,3
261147,302001,206.0,Sidli (Pt),14.0,308,3,2,0,30
106314,291572,159.0,Dibrugarh East,44.0,44,2,2,0,0
107043,284067,129.0,Mikirbheta,90.0,105,4,2,0,15
106491,294617,175.0,Golaghat,30.0,45,2,2,0,40
107375,303873,225.0,Barbhag,60.0,890,4,2,600,450
106317,291605,159.0,Dibrugarh East,70.0,210,3,2,0,6
105837,299018,184.0,Katigora,90.0,380,3,2,25,87
105838,905276,184.0,Katigora,2.0,2,1,2,0,1
106491,294665,175.0,Golaghat,233.96,201,2,2,0,1
106491,294667,175.0,Golaghat,45.0,79,2,2,0,55
105799,299350,185.0,Silchar,12.0,75,2,2,0,1
106268,291921,162.0,Moran,162.5,37,3,2,0,0
107192,285094,252.0,Hojai,56.0,45,2,2,30,0
105837,905266,184.0,Katigora,9.0,1,3,2,0,1
261147,302011,206.0,Sidli (Pt),0.0,354,2,2,0,150
261148,302038,205.0,Bengtal,60.0,810,2,4,0,1
257818,296283,178.0,Diphu,0.0,101,3,2,0,5
106139,280912,112.0,Dhubri (Pt),6.0,114,3,2,0,25
253413,304248,233.0,Jalah (Pt),20.0,355,3,2,0,35
106491,294612,175.0,Golaghat,95.0,224,2,4,0,118
106491,294661,175.0,Golaghat,251.0,125,2,2,0,85
106493,294609,175.0,Golaghat,44.0,105,2,2,0,22
106492,294641,175.0,Golaghat,0.0,50,2,2,2,40
261146,302043,206.0,Sidli (Pt),0.0,669,4,3,0,20
106246,291226,158.0,Dibrugarh West,196.0,69,2,4,0,27
253530,305750,245.0,Harisinga,50.0,257,3,2,0,18
105890,299763,188.0,Lakhipur,20.0,60,5,2,0,2
106246,291230,158.0,Dibrugarh West,65.0,73,2,2,0,2
272760,298275,255.0,Donka,65.0,31,3,2,31,30
107665,286059,138.0,Chariduar,0.0,200,2,2,0,150
107725,290449,155.0,Doom Dooma,49.0,365,3,2,0,257
105719,283143,266.0,Chenga,110.0,630,2,2,0,120
106310,291584,161.0,Tengakhat,2.0,240,3,2,0,10
106797,302502,210.0,Kamalpur,0.0,518,4,4,0,0
257798,295357,136.0,Kampur,0.0,21,5,2,0,21
106246,291158,158.0,Dibrugarh West,200.0,84,3,4,0,1
272769,298422,181.0,Haflong,21.0,65,3,2,0,20
107583,286682,249.0,Biswanath,30.0,250,4,4,0,4
107611,286939,250.0,Helem,104.14,253,3,2,0,30
106310,291590,161.0,Tengakhat,3.0,80,3,2,0,2
106797,302504,210.0,Kamalpur,0.0,415,4,2,0,0
261141,302012,205.0,Bengtal,312.72,425,2,2,0,110
253530,305812,245.0,Harisinga,45.0,321,2,2,2,8
106372,282242,116.0,Balijana,30.1,33,4,2,0,18
106274,291982,162.0,Moran,2.47,663,2,2,0,204
105890,299761,188.0,Lakhipur,23.0,102,5,2,0,2
106246,291314,158.0,Dibrugarh West,65.0,160,2,2,0,1
106274,291993,162.0,Moran,2.47,250,2,2,0,110
107583,286691,249.0,Biswanath,35.0,250,4,3,0,250
257798,295359,136.0,Kampur,0.0,12,1,3,0,11
253472,304524,262.0,Baksa,3.0,209,2,2,0,28
105852,299956,188.0,Lakhipur,0.0,322,4,2,0,33
105778,301676,199.0,Boitamari,36.0,247,3,4,0,90
106797,302505,210.0,Kamalpur,0.0,610,4,3,0,0
105685,282760,120.0,Kalgachia,100.0,290,1,2,0,60
106310,291586,161.0,Tengakhat,20.0,650,3,2,0,10
106246,291225,158.0,Dibrugarh West,15.0,28,2,2,0,1
106464,294964,177.0,Sarupathar,35.0,36,3,2,0,25
106246,291224,158.0,Dibrugarh West,15.0,5,2,4,0,1
106797,302501,210.0,Kamalpur,0.0,295,4,2,0,0
106071,906616,152.0,Jonai,10.0,29,3,2,0,5
106797,302503,210.0,Kamalpur,0.0,203,4,2,0,0
