iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
10334,23821,36,4,11,20-04-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10335,23912,36,4,11,03-05-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10383,24171,36,4,11,31-05-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10451,24329,36,4,11,25-06-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10465,24329,36,2,11,25-06-2023,Nerwa Division,11,Shimla-9,,,,,
10466,24329,36,2,11,25-06-2023,Nerwa Division,11,Shimla-9,,,,,
10467,24356,36,31,1,25-06-2023,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
10468,24356,36,32,1,25-06-2023,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
10469,24356,36,73,1,25-06-2023,Pangi,1,Chamba,Solan,Ramshahr,RAMSHAHR,02-031-00063,
10470,24356,36,34,1,25-06-2023,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
10471,24356,36,1028,1,25-06-2023,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
10472,24356,36,33,1,25-06-2023,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
10501,24378,36,27,2,25-06-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
10502,24378,36,27,2,25-06-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
10503,24378,36,27,2,25-06-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
10504,24378,36,27,2,25-06-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
10508,24378,36,27,2,25-06-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
10510,24378,36,29,2,25-06-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
10511,24378,36,25,2,25-06-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10512,24378,36,25,2,25-06-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10515,24378,36,25,2,25-06-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10516,24378,36,25,2,25-06-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10517,24378,36,25,2,25-06-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10518,24378,36,25,2,25-06-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10519,24387,36,26,2,26-06-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
10520,24387,36,26,2,26-06-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
10521,24387,36,26,2,26-06-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
10522,24387,36,26,2,26-06-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
10524,24387,36,30,2,26-06-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
10525,24387,36,30,2,26-06-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
10528,24387,36,30,2,26-06-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
10533,24387,36,26,2,26-06-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
10588,24383,36,4,11,26-06-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10611,24382,1041,19,3,23-06-2023,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
10612,24379,1041,19,3,23-06-2023,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
10613,24370,36,1,11,25-06-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
10615,24336,1041,19,3,23-06-2023,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
10624,24336,1041,19,3,23-06-2023,Dehra,3,Dharmshala,Chamba,Churah,CHAURAH,02-023-00004,
10708,24370,36,63,11,25-06-2023,Suni,11,Shimla-9,Solan,Darlaghat,SARKAGHAT,02-027-00031,
10715,24458,36,4,11,01-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10716,24458,36,4,11,01-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10717,24458,36,4,11,01-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10718,24458,36,4,11,01-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10844,24529,36,4,11,05-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
10868,24542,36,25,2,06-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10869,24542,36,25,2,06-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10871,24542,36,25,2,06-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
10875,24529,36,1,11,05-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
10876,24529,36,1,11,05-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
10879,24458,36,1,11,01-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
10880,24370,36,3,11,25-06-2023,Sunni  Division,11,Shimla-9,,,,,
10943,24591,36,31,1,09-07-2023,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
10945,24592,36,32,1,09-07-2023,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
10947,24591,36,33,1,09-07-2023,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
10950,24591,36,34,1,09-07-2023,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
10951,24591,36,1028,1,09-07-2023,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
10953,24591,36,73,1,09-07-2023,Pangi,1,Chamba,Solan,Ramshahr,RAMSHAHR,02-031-00063,
10973,24611,36,51,4,08-07-2023,Una No.-I,4,Una,,Churah,CHAURAH,02-023-00004,
11000,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11002,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11005,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11008,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11012,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11035,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11037,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11044,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11045,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11047,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11048,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11049,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11050,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11051,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11052,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11053,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11054,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11055,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11056,24712,36,2,11,10-07-2023,Nerwa Division,11,Shimla-9,,,,,
11057,24712,36,2,11,10-07-2023,Nerwa Division,11,Shimla-9,,,,,
11058,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11060,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11061,24712,36,2,11,10-07-2023,Nerwa Division,11,Shimla-9,,,,,
11067,24712,36,3,11,10-07-2023,Sunni  Division,11,Shimla-9,,,,,
11069,24712,36,2,11,10-07-2023,Nerwa Division,11,Shimla-9,,,,,
11070,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11072,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11073,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11075,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11079,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11080,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11081,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11082,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11083,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11084,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11085,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11086,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11087,24687,36,30,2,09-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11088,24687,36,27,2,09-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11089,24687,36,30,2,09-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11090,24687,36,30,2,09-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11091,24687,36,30,2,09-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11159,24738,36,30,2,10-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11163,24738,36,30,2,10-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11173,24711,36,1,11,08-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
11180,24624,36,38,7,09-07-2023,Baggi,7,Sundernagar,Chamba,Bhalai,SHALAI,02-032-00056,
11182,24711,36,1,11,08-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
11184,24712,36,1,11,10-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
11185,24624,36,36,7,09-07-2023,Mandi,7,Sundernagar,Mandi,Mandi,ANI,02-026-00011,MANALI
11187,24712,36,1,11,10-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
11189,24624,36,35,7,09-07-2023,Sunder Nagar,7,Sundernagar,Kangra,Jaisinghpur,JAISINGHPUR,02-024-02119,
11190,24687,36,26,2,09-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11200,24624,36,1013,7,09-07-2023,Karsog ,7,Sundernagar,Mandi,Karsog,KARSOG,02-027-00025,
11213,24624,36,40,7,09-07-2023,E.E.Thunag,7,Sundernagar,Mandi,Thunag,THUNAG,02-027-00033,
11222,24738,36,28,2,10-07-2023,Phina Singh Project,2,Nurpur,,,,,
11225,24738,36,28,2,10-07-2023,Phina Singh Project,2,Nurpur,,,,,
11227,24738,36,28,2,10-07-2023,Phina Singh Project,2,Nurpur,,,,,
11237,24738,36,28,2,10-07-2023,Phina Singh Project,2,Nurpur,,,,,
11247,24767,36,3,11,12-07-2023,Sunni  Division,11,Shimla-9,,,,,
11250,24631,36,35,7,10-07-2023,Sunder Nagar,7,Sundernagar,Kangra,Jaisinghpur,JAISINGHPUR,02-024-02119,
11254,24631,36,36,7,10-07-2023,Mandi,7,Sundernagar,Mandi,Mandi,ANI,02-026-00011,MANALI
11255,24631,36,38,7,10-07-2023,Baggi,7,Sundernagar,Chamba,Bhalai,SHALAI,02-032-00056,
11257,24631,36,37,7,10-07-2023,Padhar,7,Sundernagar,Chamba,Chamba,CHAMBA,02-023-00003,
11258,24687,36,29,2,09-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11259,24631,36,1013,7,10-07-2023,Karsog ,7,Sundernagar,Mandi,Karsog,KARSOG,02-027-00025,
11262,24631,36,40,7,10-07-2023,E.E.Thunag,7,Sundernagar,Mandi,Thunag,THUNAG,02-027-00033,
11264,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11265,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11266,24687,36,25,2,09-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11272,24759,36,4,11,09-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
11274,24712,36,4,11,10-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
11275,24760,36,4,11,11-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
11321,24767,36,2,11,12-07-2023,Nerwa Division,11,Shimla-9,,,,,
11324,24767,36,2,11,12-07-2023,Nerwa Division,11,Shimla-9,,,,,
11379,24859,1041,57,14,09-07-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
11380,24859,1041,57,14,09-07-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
11381,24859,1041,57,14,09-07-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
11417,24895,36,3,11,13-07-2023,Sunni  Division,11,Shimla-9,,,,,
11509,24759,36,1,11,09-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
11510,24760,36,1,11,11-07-2023,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
11515,24759,36,59,11,09-07-2023,City (E),11,Shimla-9,,,,,
11516,24759,36,59,11,09-07-2023,City (E),11,Shimla-9,,,,,
11517,24712,36,59,11,10-07-2023,City (E),11,Shimla-9,,,,,
11518,24760,36,59,11,11-07-2023,City (E),11,Shimla-9,,,,,
11520,24895,36,3,11,13-07-2023,Sunni  Division,11,Shimla-9,,,,,
11559,25075,36,25,2,16-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11560,25075,36,25,2,16-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11561,25075,36,25,2,16-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11562,25075,36,29,2,16-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11563,25075,36,29,2,16-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11564,25075,36,27,2,16-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11565,25075,36,27,2,16-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11566,25075,36,30,2,16-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11567,25077,1,5,10,18-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
11568,25077,1,6,10,18-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
11572,25075,36,27,2,16-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11574,25083,36,4,11,17-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
11575,25098,36,26,2,18-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11576,25098,36,26,2,18-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11577,25098,36,26,2,18-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11585,25075,36,25,2,16-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11591,25119,1,5,10,19-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
11592,25119,1,6,10,19-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
11708,25209,1,6,10,20-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
11743,25234,36,15,9,20-07-2023,Rampur ,9,Reckong Peo ,Una,Amb,AMB,02-029-00065,
11781,25234,36,14,9,20-07-2023,Reckong Peo ,9,Reckong Peo ,Kinnaur,Kalpa,KALPA,02-034-00009,
11880,25369,36,25,2,22-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11881,25369,36,25,2,22-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11882,25369,36,25,2,22-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11884,25369,36,29,2,22-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11885,25369,36,30,2,22-07-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
11890,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11893,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11894,25408,1041,57,14,23-07-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
11895,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11897,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11899,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11901,25408,1041,57,14,23-07-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
11904,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11909,25369,36,29,2,22-07-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
11910,25369,36,27,2,22-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11911,25369,36,27,2,22-07-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
11913,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11914,25369,36,26,2,22-07-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
11916,25208,36,4,11,20-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
11917,25369,36,25,2,22-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11923,25075,36,25,2,16-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11924,25075,36,25,2,16-07-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
11945,25310,1,5,10,21-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
11947,25310,1,6,10,21-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
11950,25309,1,5,10,22-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
11952,25309,1,6,10,22-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12024,8685,1,5,10,14-06-2021,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12025,8685,1,6,10,14-06-2021,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12032,25691,36,4,11,29-07-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
12033,24764,1,5,10,12-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12034,24724,1,6,10,12-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12035,24863,1,5,10,14-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12036,24863,1,6,10,14-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12037,25736,1,5,10,15-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12038,25736,1,6,10,15-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12039,25747,1,5,10,17-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12040,25747,1,6,10,17-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12041,25119,1,5,10,19-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12042,25119,1,6,10,19-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12043,25310,1,5,10,21-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12044,25310,1,6,10,21-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12045,25468,1,6,10,23-07-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12046,25679,1,5,10,31-07-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12314,26091,36,25,2,14-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12316,26091,36,25,2,14-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12318,26091,36,26,2,14-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12319,26091,36,26,2,14-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12321,26091,36,29,2,14-08-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
12323,26091,36,25,2,14-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12324,26091,36,26,2,14-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12325,26091,36,29,2,14-08-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
12326,26091,36,29,2,14-08-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
12329,26091,36,30,2,14-08-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
12330,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12331,26091,36,28,2,14-08-2023,Phina Singh Project,2,Nurpur,,,,,
12334,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12343,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12344,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12347,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12348,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12351,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12353,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12355,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12356,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12363,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12364,26091,36,27,2,14-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12365,26130,43,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12366,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12367,26130,43,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12368,26130,43,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12369,26130,43,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12370,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12371,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12372,26130,43,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12373,26130,43,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12374,26096,1041,24,3,16-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12386,26130,36,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12387,26130,36,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12388,26130,36,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12389,26130,36,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12390,26130,36,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
