sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
2906,2906,1,Khaira ,खैरा ,346,16,2906,Active,0,NULL,164.100.25.42
2907,2907,1,Soro ,सोरो ,346,15,2907,Active,0,NULL,164.100.25.42
2908,2908,1,Similia ,सिमिलिअ ,346,17,2908,Active,0,NULL,164.100.25.42
2909,2909,1,Baleshwar (M)   ,बालेश्वर (म),346,1,2909,Active,0,NULL,164.100.25.42
2910,2910,1,Agarpada ,अगरपाड़ा ,348,1,2910,Active,0,NULL,164.100.25.42
2911,2911,1,Bant ,बाँट ,348,2,2911,Active,0,NULL,164.100.25.42
2912,2912,1,Bhandari Pokhari   ,भंडारी पोखरि ,348,4,2912,Active,0,NULL,164.100.25.42
2913,2913,1,Dhamanagar ,धमनगर ,348,5,2913,Active,0,NULL,164.100.25.42
2914,2914,1,Bhadrak Rural  ,भद्रक रूरल ,348,3,2914,Active,0,NULL,164.100.25.42
2915,2915,1,Basudebpur      ,बासुदेवपुर  ,348,11,2915,Active,0,NULL,164.100.151.60
2916,2916,1,Naikanidihi ,नैकानिदिहि ,348,11,2916,Active,0,NULL,164.100.25.42
2917,2917,1,Tihidi ,तिहिदी ,348,7,2917,Active,0,NULL,164.100.25.42
2918,2918,1,Dhusuri ,धुसूरी ,348,6,2918,Active,0,NULL,164.100.25.42
2919,2919,1,Chandabali ,चांदबाली ,348,8,2919,Active,0,NULL,164.100.25.42
2920,2920,1,Bansada ,बांसड़ा ,348,9,2920,Active,0,NULL,164.100.25.42
2921,2921,1,Dhamara Marine    ,धमारा मरीन ,348,9,2921,Active,0,NULL,164.100.25.42
2922,2922,1,Rajkanika  ,राजकनिका  ,360,1,2922,Active,0,NULL,164.100.151.60
2923,2923,1,Rajnagar ,राजनगर ,360,7,2923,Active,0,NULL,164.100.151.60
2924,2924,1,Jamboo Marine    ,जम्बू मरीन ,360,6,2924,Active,0,NULL,164.100.151.60
2925,2925,1,Aali ,ाली ,360,2,2925,Active,0,NULL,164.100.151.60
2926,2926,1,Pattamundai    ,पट्टामुण्डाई   ,360,3,2926,Active,0,NULL,164.100.151.60
2927,2927,1,Kendrapara ,केंद्रपारा ,360,0,2927,Active,0,NULL,164.100.151.60
2928,2928,1,Kendrapara Sadar    ,केंद्रपारा सदर ,360,4,2928,Active,0,NULL,164.100.151.60
2929,2929,1,Nikirai ,निकरै ,360,4,2929,Active,0,NULL,164.100.151.60
2930,2930,1,Derabish ,दरबीश ,360,4,2930,Active,0,NULL,164.100.151.60
2931,2931,1,Patkura ,पटकुरा ,360,5,2931,Active,0,NULL,164.100.151.60
2932,2932,1,Marsaghai ,मर्सघई ,360,5,2932,Active,0,NULL,164.100.151.60
2933,2933,1,Mahakalpara       ,महाकालपड़ा    ,360,6,2933,Active,0,NULL,164.100.151.60
2934,2934,1,Paradip ,पारादीप ,355,1,2934,Active,0,NULL,164.100.151.60
2935,2935,1,Paradeep Lock    ,पारादीप लॉक ,355,1,2935,Active,0,NULL,164.100.151.60
2936,2936,1,Kujang ,कुजंग ,355,2,2936,Active,0,NULL,164.100.151.60
2937,2937,1,Abhyachandpur ,अभ्याचांदपुर ,355,1,2937,Active,0,NULL,164.100.151.60
2938,2938,1,Earsama ,ईरासमा,355,3,2938,Active,0,NULL,164.100.151.60
2939,2939,1,Tirtol ,टिरटोल ,355,4,2939,Active,0,NULL,164.100.151.60
2940,2940,1,Jagatsinghapur ,जगतसिंहपुर ,355,7,2940,Active,0,NULL,164.100.151.60
2941,2941,1,Biridi ,बिरदी ,355,7,2941,Active,0,NULL,164.100.151.60
2942,2942,1,Naugaon ,नौगाओं ,355,0,2942,Active,0,NULL,164.100.151.60
2943,2943,1,Balikuda ,बालिकुडा ,355,5,2943,Active,0,NULL,164.100.151.60
2944,2944,1,Narasinghpur ,नर्सिंघ्पुर ,350,18,2944,Active,0,NULL,164.100.151.60
2945,2945,1,Kanpur ,कानपूर ,350,17,2945,Active,0,NULL,164.100.151.60
2946,2946,1,Badamba ,बदम्बा ,350,16,2946,Active,0,NULL,164.100.25.42
2947,2947,1,Baidyeswar ,बैडएस्वार ,350,15,2947,Active,0,NULL,164.100.25.42
2948,2948,1,Banki ,बांकी ,350,14,2948,Active,0,NULL,164.100.25.42
2949,2949,1,Tigiria ,तिगिरिअ ,350,13,2949,Active,0,NULL,164.100.151.60
2950,2950,1,Athagad ,अठगढ ,350,12,2950,Active,0,NULL,164.100.25.42
2951,2951,1,Barang ,बैरंग ,350,11,2951,Active,0,NULL,164.100.25.42
2952,2952,1,Gurudijhatia ,गुरुडिझातीअ ,350,10,2952,Active,0,NULL,164.100.151.60
2953,2953,1,Khuntuni ,खुंतुनि ,350,10,2953,Active,0,NULL,164.100.151.60
2954,2954,1,Choudwar ,चौद्वार ,350,9,2954,Active,0,NULL,164.100.25.42
2955,2955,1,Tangi ,तंगी ,350,8,2955,Active,0,NULL,164.100.151.60
2956,2956,1,Mahanga ,महंगा ,350,1,2956,Active,0,NULL,164.100.151.60
2957,2957,1,Salepur ,सालेपुर ,350,1,2957,Active,0,NULL,164.100.151.60
2958,2958,1,Nischintakoili ,निश्चिंताकोईली ,350,2,2958,Active,0,NULL,164.100.151.60
2959,2959,1,Nemalo ,नेमालो ,350,2,2959,Active,0,NULL,164.100.151.60
2960,2960,1,Kishannagar ,किशननगर ,350,4,2960,Active,0,NULL,164.100.151.60
2961,2961,1,Jagatpur ,जगतपुर ,350,3,2961,Active,0,NULL,164.100.151.60
2962,2962,1,Cuttack Sadar  ,कुट्टक सदर ,350,7,2962,Active,0,NULL,164.100.151.60
2963,2963,1,Kandarpur ,कंदरपुर ,350,7,2963,Active,0,NULL,164.100.151.60
2964,2964,1,C.R.R.I.    ,स.र.र. ी,350,7,2964,Active,0,NULL,164.100.25.42
2965,2965,1,Gobindpur ,गोबिंदपुर ,350,6,2965,Active,0,NULL,164.100.151.60
2966,2966,1,Olatapur ,ोलतपुर ,350,6,2966,Active,0,NULL,164.100.151.60
2967,2967,1,Niali ,निकली ,350,5,2967,Active,0,NULL,164.100.151.60
2968,2968,1,Cuttack(M.Corp.) P.S  ,कुट्टक (म .कप.) प.स.,350,1,2968,Active,0,NULL,164.100.151.60
2969,2969,1,Sukinda ,सुकिंदा ,356,1,2969,Active,0,NULL,164.100.151.60
2970,2970,1,Tomka ,टंका ,356,1,2970,Active,0,NULL,164.100.151.60
2971,2971,1,Kaliapani ,कलिएपनि ,356,1,2971,Active,0,NULL,164.100.151.60
2972,2972,1,Kalinganagar ,कलिंगनगर ,356,2,2972,Active,0,NULL,164.100.151.60
2973,2973,1,Jakhapura ,जाखपुरा ,356,2,2973,Active,0,NULL,164.100.151.60
2974,2974,1,Jajapur Road    ,जाजपुर रोड ,356,3,2974,Active,0,NULL,164.100.151.60
2975,2975,1,Korai ,कोरे ,356,4,2975,Active,0,NULL,164.100.151.60
2976,2976,1,Panikoili ,पानिकोईली ,356,4,2976,Active,0,NULL,164.100.151.60
2977,2977,1,Jajapur ,जाजपुर ,356,5,2977,Active,0,NULL,164.100.151.60
2978,2978,1,Jajpur Sadar    ,जाजपुर सदर ,356,5,2978,Active,0,NULL,164.100.151.60
2979,2979,1,Dharmasala ,धर्मशाला ,356,10,2979,Active,0,NULL,164.100.151.60
2980,2980,1,Jenapur ,जेनपुर ,356,10,2980,Active,0,NULL,164.100.151.60
2981,2981,1,Kuakhia ,कुएकहिअ ,356,10,2981,Active,0,NULL,164.100.151.60
2982,2982,1,Badachana ,बदचना ,356,9,2982,Active,0,NULL,164.100.151.60
2983,2983,1,Balichandrapur ,बलिचन्द्रपुर ,356,8,2983,Active,0,NULL,164.100.151.60
2984,2984,1,Binjharpur ,बिंझरपुर ,356,7,2984,Active,0,NULL,164.100.151.60
2985,2985,1,Bari - Ramachandrapur      ,बरी - रामचंद्रपुर ,356,7,2985,Active,0,NULL,164.100.151.60
2986,2986,1,Mangalpur ,मंगलपुर ,356,6,2986,Active,0,NULL,164.100.151.60
2987,2987,1,Parajang ,परजंग ,352,3,2987,Active,0,NULL,164.100.151.60
2988,2988,1,Kamakshyanagar ,कामक्षयानगर ,352,2,2988,Active,0,NULL,164.100.151.60
2989,2989,1,Kankadahad ,कंकड़आहद ,352,2,2989,Active,0,NULL,164.100.151.60
2990,2990,1,Bhuban ,भुबन ,352,1,2990,Active,0,NULL,164.100.151.60
2991,2991,1,Gandia ,गाँड़िअ ,352,10,2991,Active,0,NULL,164.100.151.60
2992,2992,1,Nihalprasad ,निहालप्रसाद ,352,10,2992,Active,0,NULL,164.100.151.60
2993,2993,1,Tumusingha ,तुमसिंघा ,352,4,2993,Active,0,NULL,164.100.151.60
2994,2994,1,Motunga ,माटुंगा ,352,5,2994,Active,0,NULL,164.100.151.60
2995,2995,1,Bhusan Steel Limited ,भुसन स्टील लिमिटेड  ,352,5,2995,Active,0,NULL,164.100.151.60
2996,2996,1,Balimi ,बालिमि ,352,6,2996,Active,0,NULL,164.100.151.60
2997,2997,1,Hindol ,हिंडोल ,352,7,2997,Active,0,NULL,164.100.151.60
2998,2998,1,Rasol ,रसोल ,352,8,2998,Active,0,NULL,164.100.151.60
2999,2999,1,Dhenkanal Sadar          ,ढेंकानाल सदर  ,352,9,2999,Active,0,NULL,164.100.151.60
3000,3000,1,Palalahada ,पललाहड़ा ,344,1,3000,Active,0,NULL,164.100.25.42
3001,3001,1,Khamar ,खमार ,344,2,3001,Active,0,NULL,164.100.25.42
3002,3002,1,Rengali Damsite   ,रेंगाली दमसीते ,344,3,3002,Active,0,NULL,164.100.25.42
3003,3003,1,Kaniha ,कनिहा ,344,4,3003,Active,0,NULL,164.100.25.42
3004,3004,1,N.T.P.C.           ,न.टी.प.स,344,5,3004,Active,0,NULL,164.100.25.42
3005,3005,1,Samal Barrage   ,समल बाररगे ,344,6,3005,Active,0,NULL,164.100.25.42
3006,3006,1,Talcher Sadar   ,तालचेर सदर ,344,7,3006,Active,0,NULL,164.100.25.42
3007,3007,1,Colliery ,कोलियरी ,344,8,3007,Active,0,NULL,164.100.25.42
3008,3008,1,Bikrampur ,बिक्रमपुर ,344,9,3008,Active,0,NULL,164.100.25.42
3009,3009,1,NALCO ,नालको ,344,10,3009,Active,0,NULL,164.100.25.42
3010,3010,1,Banarpal ,बनारपाल ,344,11,3010,Active,0,NULL,164.100.25.42
3011,3011,1,Anugul ,अनुगुल ,344,12,3011,Active,0,NULL,164.100.25.42
3012,3012,1,Jarapada ,जरपाड़ा ,344,15,3012,Active,0,NULL,164.100.25.42
3013,3013,1,Industrial ,इंडस्ट्रियल ,344,12,3013,Active,0,NULL,164.100.25.42
3014,3014,1,Chhendipada ,छेंड़ीपड़ा ,344,16,3014,Active,0,NULL,164.100.25.42
3015,3015,1,Handapa ,हैंडपा ,344,17,3015,Active,0,NULL,164.100.25.42
3016,3016,1,Kishorenagar ,किशोरनगर ,344,18,3016,Active,0,NULL,164.100.25.42
3017,3017,1,Athmallik ,ाठमालिक ,344,20,3017,Active,0,NULL,164.100.25.42
3018,3018,1,Kiakata ,किअकता ,344,20,3018,Active,0,NULL,164.100.25.42
3019,3019,1,Thakurgarh ,ठकुरगढ़ ,344,19,3019,Active,0,NULL,164.100.25.42
3020,3020,1,Purunakot ,पुरुङकोट ,344,14,3020,Active,0,NULL,164.100.25.42
3021,3021,1,Bantala ,बंटाला ,344,13,3021,Active,0,NULL,164.100.25.42
3022,3022,1,Gania ,जानिए ,367,2,3022,Active,0,NULL,164.100.151.60
3023,3023,1,Dasapalla ,दासपल्ला ,367,1,3023,Active,0,NULL,164.100.151.60
3024,3024,1,Banigochha ,बनिगोछा ,367,1,3024,Active,0,NULL,164.100.151.60
3025,3025,1,Nuagaon ,नुआगांव ,367,6,3025,Active,0,NULL,164.100.151.60
3026,3026,1,Khandapada ,खांडपड़ा ,367,3,3026,Active,0,NULL,164.100.151.60
3027,3027,1,Fategarh ,फतेगढ़ ,367,4,3027,Active,0,NULL,164.100.151.60
3028,3028,1,Nayagarh ,नयागढ़ ,367,5,3028,Active,0,NULL,164.100.151.60
3029,3029,1,Itamati ,ितमाती ,367,5,3029,Active,0,NULL,164.100.151.60
3030,3030,1,Nayagarh Sadar     ,नयागढ़ सदर ,367,5,3030,Active,0,NULL,164.100.151.60
3031,3031,1,Odagaon ,ोदगाओं ,367,7,3031,Active,0,NULL,164.100.151.60
3032,3032,1,Sarankul ,सरंकुल ,367,8,3032,Active,0,NULL,164.100.151.60
3033,3033,1,Ranapur ,राणापुर ,367,9,3033,Active,0,NULL,164.100.151.60
3034,3034,1,Bolagad ,बोलगढ़ ,362,1,3034,Active,0,NULL,164.100.151.60
3035,3035,1,Begunia ,बेगुनिअ ,362,2,3035,Active,0,NULL,164.100.151.60
3036,3036,1,Khordha ,खोर्धा ,362,3,3036,Active,0,NULL,164.100.151.60
3037,3037,1,Khordha Sadar    ,खोर्धा सदर ,362,2,3037,Active,0,NULL,164.100.151.60
3038,3038,1,Chandaka ,छन्दका ,362,4,3038,Active,0,NULL,164.100.151.60
3039,3039,1,Nandankanan ,नंदनकानन ,362,6,3039,Active,0,NULL,164.100.151.60
3040,3040,1,Saheednagar ,सहीदनगर ,362,6,3040,Active,0,NULL,164.100.151.60
3041,3041,1,Mancheswar ,मंचेस्वर ,362,6,3041,Active,0,NULL,164.100.151.60
3042,3042,1,Balianta ,बलियंता ,362,7,3042,Active,0,NULL,164.100.151.60
3043,3043,1,Balipatna ,बलिपटना ,362,8,3043,Active,0,NULL,164.100.151.60
3044,3044,1,LINGARAJ ,लिंगराज ,362,9,3044,Active,0,NULL,164.100.151.60
3045,3045,1,Airfield (Kapila Prasad)       ,एयरफील्ड (कपिला प्रसाद),362,9,3045,Active,0,NULL,164.100.151.60
3046,3046,1,Uttara P.S      ,उत्तरा प.स ,362,9,3046,Active,0,NULL,164.100.151.60
3047,3047,1,Khandagiri ,खंडगिरि ,362,5,3047,Active,0,NULL,164.100.151.60
3048,3048,1,Tamando ,तमंदो ,362,5,3048,Active,0,NULL,164.100.151.60
3049,3049,1,Jatani ,जतनी ,362,10,3049,Active,0,NULL,164.100.151.60
3050,3050,1,Jankia ,जानकीअ ,362,11,3050,Active,0,NULL,164.100.151.60
3051,3051,1,Nirakarpur ,निरकारपुर ,362,11,3051,Active,0,NULL,164.100.151.60
3052,3052,1,Tangi ,तंगी ,362,12,3052,Active,0,NULL,164.100.151.60
3053,3053,1,Balugaon ,बालुगाओं ,362,13,3053,Active,0,NULL,164.100.151.60
3054,3054,1,Banapur ,बानपुर ,362,14,3054,Active,0,NULL,164.100.151.60
3055,3055,1,Bhubaneswar (M.Corp.)       ,भुबनेश्वर (म.कप.),362,1,3055,Active,0,NULL,164.100.151.60
3056,3056,1,Delanga ,देलन्गा ,369,1,3056,Active,0,NULL,164.100.151.60
3057,3057,1,Pipili ,पीपली ,369,2,3057,Active,0,NULL,164.100.151.60
3058,3058,1,Nimapada ,नीमपाड़ा ,369,3,3058,Active,0,NULL,164.100.151.60
3059,3059,1,Kakatpur ,काकतपुर ,369,5,3059,Active,0,NULL,164.100.151.60
3060,3060,1,Astaranga ,अस्तरंगा ,369,5,3060,Active,0,NULL,164.100.151.60
3061,3061,1,Konark ,कोणार्क ,369,6,3061,Active,0,NULL,164.100.151.60
3062,3062,1,Gop ,गोप ,369,4,3062,Active,0,NULL,164.100.151.60
3063,3063,1,Ramachandi ,रामचंडी ,369,4,3063,Active,0,NULL,164.100.151.60
3064,3064,1,Satyabadi ,सत्यबादी ,369,7,3064,Active,0,NULL,164.100.151.60
3065,3065,1,Chandanpur ,चंदनपुर ,369,8,3065,Active,0,NULL,164.100.151.60
3066,3066,1,Sadar ,सदर ,369,9,3066,Active,0,NULL,164.100.151.60
3067,3067,1,Brahmagiri ,ब्रह्मगिरि ,369,10,3067,Active,0,NULL,164.100.151.60
3068,3068,1,Gadisagada ,गाडिसागड़ा ,369,10,3068,Active,0,NULL,164.100.151.60
3069,3069,1,Krushna Prasad    ,कृष्ण प्रसाद ,369,11,3069,Active,0,NULL,164.100.151.60
3070,3070,1,Puri (M)          ,पूरी (म),369,1,3070,Active,0,NULL,164.100.151.60
3071,3071,1,TARASINGI ,तरसिंगी ,354,1,3071,Active,0,NULL,164.100.151.60
3072,3072,1,BUGUDA ,बुगड़ा ,354,2,3072,Active,0,NULL,164.100.151.60
3073,3073,1,JAGANNATH PRASAD    ,जगन्नाथ प्रसाद ,354,4,3073,Active,0,NULL,164.100.151.60
3074,3074,1,BHANJANAGAR ,भंजनगर ,354,3,3074,Active,0,NULL,164.100.151.60
3075,3075,1,GANGAPUR ,गंगापुर ,354,4,3075,Active,0,NULL,164.100.151.60
3076,3076,1,SURADA ,सुरदा ,354,5,3076,Active,0,NULL,164.100.151.60
3077,3077,1,BADAGADA ,बड़गड़ा ,354,6,3077,Active,0,NULL,164.100.151.60
3078,3078,1,ASIKA ,ासिका ,354,7,3078,Active,0,NULL,164.100.151.60
3079,3079,1,DHARAKOTE ,धारकोट ,354,7,3079,Active,0,NULL,164.100.151.60
3080,3080,1,KABISURYANAGAR ,कबिसूर्यनगर ,354,9,3080,Active,0,NULL,164.100.151.60
3081,3081,1,POLASARA ,पोलसरा ,354,9,3081,Active,0,NULL,164.100.151.60
3082,3082,1,KODALA ,कोदला ,354,10,3082,Active,0,NULL,164.100.151.60
3083,3083,1,KHALIKOTE ,खालीकोट ,354,11,3083,Active,0,NULL,164.100.151.60
3084,3084,1,RAMBHA ,रम्भा ,354,12,3084,Active,0,NULL,164.100.151.60
3085,3085,1,CHHATRAPUR ,छतरपुर ,354,13,3085,Active,0,NULL,164.100.151.60
3086,3086,1,GANJAM ,गंजाम ,354,12,3086,Active,0,NULL,164.100.151.60
3087,3087,1,CHAMAKHANDI ,चमखंडी ,354,13,3087,Active,0,NULL,164.100.151.60
3088,3088,1,ARJYAPALLI MARINE          ,रज्यपालली मरीन ,354,13,3088,Active,0,NULL,164.100.151.60
3089,3089,1,PURUSOTTAMPUR ,पुरुषोत्तमपुर ,354,8,3089,Active,0,NULL,164.100.151.60
3090,3090,1,HINJILI ,हिन्जिली ,354,21,3090,Active,0,NULL,164.100.151.60
3091,3091,1,PATAPUR ,पतपुर ,354,20,3091,Active,0,NULL,164.100.151.60
3092,3092,1,SERAGAD ,सेरगढ ,354,6,3092,Active,0,NULL,164.100.151.60
3093,3093,1,BRAHMAPUR SADAR     ,ब्रह्मपुर सदर ,354,15,3093,Active,0,NULL,164.100.151.60
3094,3094,1,GOPALPUR ,गोपालपुर ,354,14,3094,Active,0,NULL,164.100.151.60
3095,3095,1,GOLANTHARA ,गोलान्थरा ,354,16,3095,Active,0,NULL,164.100.151.60
3096,3096,1,DIGAPAHANDI ,डिगापहंदी ,354,16,3096,Active,0,NULL,164.100.151.60
3097,3097,1,NUAGAON ,नुआगांव ,354,17,3097,Active,0,NULL,164.100.151.60
3098,3098,1,JARADA ,जरदा ,354,19,3098,Active,0,NULL,164.100.151.60
3099,3099,1,Brahmapur (M.Corp.)           ,ब्रह्मपुर (म.कप.) ,354,1,3099,Active,0,NULL,164.100.151.60
3100,3100,2,Adava ,अडवा ,353,1,3100,Active,0,NULL,164.100.151.60
3101,3101,1,Mohana ,मोहना ,353,2,3101,Active,0,NULL,164.100.151.60
3102,3102,2,R.Udayagiri   ,र.उदयगिरि ,353,3,3102,Active,0,NULL,164.100.151.60
3103,3103,1,Serango ,सेरंगो ,353,7,3103,Active,0,NULL,164.100.151.60
3104,3104,2,Kasinagar ,कसिणगार ,353,6,3104,Active,0,NULL,164.100.151.60
3105,3105,2,Paralakhemundi ,परलाखेमुंडी ,353,5,3105,Active,0,NULL,164.100.151.60
3106,3106,1,Gurandi ,गुरंडी ,353,5,3106,Active,0,NULL,164.100.151.60
3107,3107,1,Rayagada ,रायगड़ा ,353,8,3107,Active,0,NULL,164.100.151.60
3108,3108,1,Garabandha ,गरबांधा ,353,4,3108,Active,0,NULL,164.100.151.60
3109,3109,1,Ramagiri ,रामगिरि ,353,90,3109,Active,0,NULL,164.100.151.60
3110,3110,1,Gochhapada ,गाछपाड़ा ,359,1,3110,Active,0,NULL,164.100.151.60
3111,3111,1,Phulabani ,फुलबनी ,359,2,3111,Active,0,NULL,164.100.151.60
3112,3112,1,Phulabani Town    ,फुलबनी टाउन ,359,3,3112,Active,0,NULL,164.100.151.60
3113,3113,1,Khajuripada ,खजुरीपाड़ा ,359,4,3113,Active,0,NULL,164.100.151.60
3114,3114,1,G.Udayagiri   ,ग.उदयगिरि ,359,5,3114,Active,0,NULL,164.100.151.60
3115,3115,1,Tikabali ,टिकबाली ,359,6,3115,Active,0,NULL,164.100.151.60
3116,3116,1,Chakapada ,चकपड़ा ,359,5,3116,Active,0,NULL,164.100.151.60
3117,3117,1,Sarangagarh ,सारंगगढ़ ,359,7,3117,Active,0,NULL,164.100.151.60
3118,3118,1,Phiringia ,फिरिङ्गिए ,359,1,3118,Active,0,NULL,164.100.151.60
3119,3119,1,Baliguda ,बलीगुड़ा ,359,9,3119,Active,0,NULL,164.100.151.60
3120,3120,1,K  Nuagaon      ,के नुआगांव ,359,6,3120,Active,0,NULL,164.100.151.60
3121,3121,1,Tumudibandha ,तुमुदिबंधा ,359,10,3121,Active,0,NULL,164.100.151.60
3122,3122,1,Belaghar ,बेलघर ,359,11,3122,Active,0,NULL,164.100.151.60
3123,3123,1,Kotagarh ,कोटगढ़ ,359,12,3123,Active,0,NULL,164.100.151.60
3124,3124,1,Brahmanigaon ,ब्रह्मनिगाओं ,359,13,3124,Active,0,NULL,164.100.151.60
3125,3125,1,Daringbadi ,दरिंगबाड़ी ,359,14,3125,Active,0,NULL,164.100.151.60
3126,3126,1,Raikia ,रैकिअ ,359,15,3126,Active,0,NULL,164.100.151.60
3127,3127,1,Kantamal ,कण्ठमाल ,349,1,3127,Active,0,NULL,164.100.25.42
3128,3128,1,Manamunda ,मनामुण्डा ,349,2,3128,Active,0,NULL,164.100.25.42
3129,3129,1,Baunsuni ,बौनसुनि ,349,3,3129,Active,0,NULL,164.100.25.42
3130,3130,1,Baudh Sadar   ,बौद्ध सदर ,349,4,3130,Active,0,NULL,164.100.25.42
3131,3131,1,Puruna Katak  ,पुरुना कटक ,349,5,3131,Active,0,NULL,164.100.25.42
3132,3132,1,Harbhanga ,हरभंगा ,349,6,3132,Active,0,NULL,164.100.25.42
3133,3133,1,Dunguripali ,डूंगरपाली ,372,1,3133,Active,0,NULL,164.100.25.42
3134,3134,1,Rampur ,रामपुर ,372,7,3134,Active,0,NULL,164.100.25.42
3135,3135,1,Binika ,बिनिका ,372,6,3135,Active,0,NULL,164.100.25.42
3136,3136,1,Ulunda ,उलुंदा ,372,5,3136,Active,0,NULL,164.100.25.42
3137,3137,1,Biramaharajpur ,बिरमहाराजपुर ,372,4,3137,Active,0,NULL,164.100.25.42
3138,3138,1,Subalaya ,सुबलया ,372,4,3138,Active,0,NULL,164.100.25.42
3139,3139,1, Sonepur ,सोनपुर ,372,3,3139,Active,0,NULL,117.239.89.162
3140,3140,1,Tarbha ,तरभा ,372,2,3140,Active,0,NULL,164.100.25.42
3141,3141,1,Loisinga ,लोइसिंगा ,345,12,3141,Active,0,NULL,42.111.4.152
3142,3142,1,Balangir ,बलांगीर ,345,11,3142,Active,0,NULL,42.111.4.152
3143,3143,1,Tushura ,टुशुरा ,345,9,3143,Active,0,NULL,42.111.4.152
3144,3144,1,Patnagarh ,पाटनगढ़ ,345,10,3144,Active,0,NULL,42.111.4.152
3145,3145,1,Khaprakhol ,खपरखोल ,345,1,3145,Active,0,NULL,42.111.4.152
3146,3146,1,Turekela ,तुरेकेला ,345,2,3146,Active,0,NULL,42.111.4.152
3147,3147,1,Belpara ,बेलपरा ,345,3,3147,Active,0,NULL,42.111.4.152
3148,3148,1,Saintala ,सैंताला ,345,8,3148,Active,0,NULL,42.111.4.152
3149,3149,1,Kantabanji ,कांटाबांजी ,345,4,3149,Active,0,NULL,42.111.4.152
3150,3150,1,Bangomunda ,बनगोमुण्डा ,345,5,3150,Active,0,NULL,42.111.4.152
3151,3151,1,Sindhekela ,सिँधेकेला ,345,6,3151,Active,0,NULL,42.111.4.152
3152,3152,1,Titlagarh ,टिटलागढ़ ,345,7,3152,Active,0,NULL,42.111.4.152
3153,3153,1,JONK ,जोंक ,368,1,3153,Active,0,NULL,164.100.151.60
3154,3154,1,NUAPADA ,नुआपाड़ा ,368,2,3154,Active,0,NULL,164.100.151.60
3155,3155,1,KOMNA ,कामना ,368,3,3155,Active,0,NULL,164.100.151.60
3156,3156,1,KHARIAR ,खरिअर ,368,4,3156,Active,0,NULL,164.100.151.60
3157,3157,1,BODEN ,बोडेन ,368,5,3157,Active,0,NULL,164.100.151.60
3158,3158,1,SINAPALI ,सिनपाली ,368,6,3158,Active,0,NULL,164.100.151.60
3159,3159,1,Kesinga ,केसिंगा ,358,5,3159,Active,0,NULL,164.100.151.60
3160,3160,1,Madanpur Rampur    ,मदनपुर रामपुर ,358,7,3160,Active,0,NULL,164.100.151.60
3161,3161,1,Narala ,नराला ,358,6,3161,Active,0,NULL,164.100.151.60
3162,3162,1,Lanjigarh ,लांजीगढ़ ,358,8,3162,Active,0,NULL,164.100.151.60
3163,3163,1,Biswanathpur ,बिस्वनाथपुर ,358,6,3163,Active,0,NULL,164.100.151.60
3164,3164,1,Sadar ,सदर ,358,15,3164,Active,0,NULL,164.100.151.60
3165,3165,1,Kegaon ,कैगाओं ,358,3,3165,Active,0,NULL,164.100.151.60
3166,3166,1,Junagarh ,जूनागढ़ ,358,10,3166,Active,0,NULL,164.100.151.60
3167,3167,1,Golamunda ,गोलमुंडा ,358,2,3167,Active,0,NULL,164.100.151.60
3168,3168,1,Dharamgarh ,धरमगढ़ ,358,2,3168,Active,0,NULL,164.100.151.60
3169,3169,1,Kokasara ,कोकसर ,358,1,3169,Active,0,NULL,164.100.151.60
3170,3170,1,Jayapatna ,जयपत्ना ,358,11,3170,Active,0,NULL,164.100.151.60
3171,3171,1,Thuamul Rampur    ,तुअमुल रामपुर ,358,9,3171,Active,0,NULL,164.100.151.60
3172,3172,1,Ambadala ,ामबदला ,370,1,3172,Active,0,NULL,164.100.151.60
3173,3173,1,Muniguda ,मुनिगुड़ा ,370,2,3173,Active,0,NULL,164.100.25.42
3174,3174,1,Chandrapur ,चंद्रपुर ,370,2,3174,Active,0,NULL,164.100.25.42
3175,3175,1,Bishamakatak ,बिषमाकाटक ,370,3,3175,Active,0,NULL,164.100.25.42
3176,3176,1,Kalyanasingpur ,कल्याणसिंगपुर ,370,9,3176,Active,0,NULL,164.100.25.42
3177,3177,1,Kashipur ,काशीपुर ,370,10,3177,Active,0,NULL,164.100.25.42
3178,3178,1,Andirakanch ,अंडरकन्छ ,370,10,3178,Active,0,NULL,164.100.25.42
3179,3179,1,Tikiri ,टिकिरी ,370,11,3179,Active,0,NULL,164.100.25.42
3180,3180,1,Doraguda ,दोरागुड़ा ,370,10,3180,Active,0,NULL,164.100.25.42
3181,3181,1,Rayagada ,रायगड़ा ,370,8,3181,Active,0,NULL,164.100.25.42
3182,3182,1,Seskhal ,सेस्खल ,370,8,3182,Active,0,NULL,164.100.25.42
3183,3183,1,Gunupur ,गुनपुर ,370,7,3183,Active,0,NULL,164.100.25.42
3184,3184,1,Gudari ,गुदरी ,370,4,3184,Active,0,NULL,164.100.25.42
3185,3185,1,Padmapur ,पदमपुर ,370,5,3185,Active,0,NULL,164.100.25.42
3186,3186,1,Puttasing ,पुत्तासिंग ,370,6,3186,Active,0,NULL,164.100.25.42
3187,3187,1,Raighar ,रैगर ,366,1,3187,Active,0,NULL,164.100.151.60
