pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
1251,9933,1041,74.42,14,28.2,15.22,0.0,31.0,2,2,0,0,Active,6369,2021-07-17 11:35:32.870,117.215.250.64,2,2021-07-14 00:00:00.000,2021-07-15 00:00:00.000,2021-07-16 00:00:00.000,14,0.0,0,0.0,0.0,0,0,1014,1018,,14-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
1252,9934,1041,246.605,38,107.4,50.0,0.0,89.205,2,2,0,0,Active,6369,2021-07-17 11:44:24.877,117.215.250.64,2,2021-07-15 00:00:00.000,2021-07-16 00:00:00.000,2021-07-17 00:00:00.000,38,0.0,0,0.0,0.0,0,0,1014,1018,,15-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
1253,9935,1041,86.2,10,69.0,5.0,0.0,12.2,2,2,0,0,Active,6369,2021-07-17 11:52:23.160,117.215.250.64,2,2021-07-16 00:00:00.000,2021-07-17 00:00:00.000,2021-07-18 00:00:00.000,10,0.0,0,0.0,0.0,0,0,1014,1018,,16-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
2251,9936,1041,95.4,16,30.0,25.0,0.0,40.4,2,2,0,0,Active,6369,2021-07-20 14:26:09.743,117.215.252.54,2,2021-07-17 00:00:00.000,2021-07-18 00:00:00.000,2021-07-19 00:00:00.000,16,0.0,0,0.0,0.0,0,0,1014,1018,,17-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
2252,10948,1041,38.2,12,15.0,8.2,0.0,15.0,2,2,0,0,Active,6369,2021-07-20 14:33:45.267,117.215.252.54,2,2021-07-19 00:00:00.000,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,12,0.0,0,0.0,0.0,0,0,1014,1018,,19-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
2253,11023,38,6.0,0,6.0,0.0,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 14:45:41.737,49.36.187.35,2,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,23-04-2021,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
2254,11023,38,12.2,0,2.3,9.9,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 14:49:59.360,49.36.187.35,2,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,23-04-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2255,11021,38,0.65,0,0.0,0.65,0.0,0.0,1,0,0,1,Active,1010,2021-07-22 15:19:13.147,117.242.109.204,2,2021-07-20 00:00:00.000,2021-07-20 00:00:00.000,2021-07-20 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,1005,,20-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla.III ,Shimla,Shimla,Shimla (urban),Kotkhai,SHIMLA,02-033-00045,,
2256,11021,38,4.27,6,0.27,3.5,0.0,1.0,1,1,0,1,Active,1010,2021-07-22 15:23:09.590,117.242.109.204,2,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,3,3.0,0,0.0,0.0,0,1,1008,62,,20-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
2258,11026,38,4.1,0,0.0,4.1,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 15:30:49.167,49.36.187.35,2,2021-06-19 00:00:00.000,2021-06-19 00:00:00.000,2021-06-19 00:00:00.000,0,0.0,0,0.0,0.0,1,0,1016,1022,,19-06-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2259,11021,38,6.3,18,0.3,4.0,0.0,2.0,2,14,0,1,Active,1010,2021-07-22 15:31:03.107,117.242.109.204,2,2021-07-20 00:00:00.000,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,8,10.0,0,0.0,0.0,0,4,1008,67,,20-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
2260,11022,38,0.8,0,0.2,0.4,0.0,0.2,1,1,0,1,Active,1010,2021-07-22 15:34:28.660,117.242.109.204,2,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,60,,22-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
2261,2902,38,20.2,0,0.0,20.2,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 15:34:58.693,49.36.187.35,2,2021-06-24 00:00:00.000,2021-06-24 00:00:00.000,2021-04-24 00:00:00.000,0,0.0,0,0.0,0.0,0,2,1016,1022,,24-06-2020,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2262,11022,38,1.5,7,0.0,1.0,0.0,0.5,1,1,0,1,Active,1010,2021-07-22 15:36:53.490,117.242.109.204,2,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,7,0.0,0,0.0,0.0,0,0,1008,62,,22-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
2263,11030,38,0.62,0,0.0,0.62,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 15:39:11.783,49.36.187.35,2,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,11-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2264,11022,38,4.5,26,0.5,2.5,0.0,1.5,4,6,0,1,Active,1010,2021-07-22 15:39:36.183,117.242.109.204,2,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,2021-07-23 00:00:00.000,25,1.0,0,0.0,0.0,0,2,1008,67,,22-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
2265,11031,38,14.56,0,5.5,9.06,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 15:44:01.387,49.36.187.35,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,12-07-2021,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
2266,11031,38,13.9,0,0.0,13.9,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 15:46:53.520,49.36.187.35,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,12-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2267,11031,38,0.96,0,0.85,0.11,0.0,0.0,0,0,0,0,Active,2191,2021-07-22 15:50:24.693,49.36.187.35,2,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,12-07-2021,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
2268,11028,38,3.0,0,0.0,3.0,0.0,0.0,0,0,0,0,Active,2191,2021-07-26 13:32:08.103,49.36.187.87,2,2021-07-16 00:00:00.000,2021-07-16 00:00:00.000,2021-07-16 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,16-07-2021,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
2269,11094,38,10.15,0,0.11,10.04,0.0,0.0,1,0,0,0,Active,2191,2021-07-26 13:52:45.860,49.36.187.35,2,2021-07-18 00:00:00.000,2021-07-18 00:00:00.000,2021-07-18 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1016,1022,,18-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2270,2891,38,39.55,1,0.0,39.3,0.0,0.225,0,1,0,0,Active,2191,2021-07-26 14:04:18.010,49.36.187.35,2,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,18-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
2271,11095,38,14.97,0,3.3,11.67,0.0,0.0,1,2,0,3,Active,2191,2021-07-26 14:07:44.030,49.36.187.87,2,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,19-07-2021,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
2272,11095,38,23.438,0,0.0,23.438,0.0,0.0,0,5,0,0,Active,2191,2021-07-26 14:15:20.960,49.36.187.87,2,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,19-07-2021,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
2273,11098,38,5.478,1,0.114,5.364,0.0,0.0,2,0,0,1,Active,2191,2021-07-26 14:19:20.687,49.36.187.87,2,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,2021-07-22 00:00:00.000,0,0.0,1,0.0,0.0,0,0,1016,1022,,20-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2274,11039,1041,305.7,48,131.9,50.0,0.0,123.8,2,2,0,0,Active,6369,2021-07-27 12:07:02.580,117.215.252.54,2,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,2021-07-22 00:00:00.000,48,0.0,0,0.0,0.0,0,0,1014,1018,,20-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
2275,11154,38,2.084,0,0.5,1.084,0.0,0.5,3,0,1,1,Active,1010,2021-07-28 12:43:29.760,117.247.212.149,2,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,2021-07-21 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,60,,27-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
2276,11154,38,1.925,0,0.5,1.0,0.0,0.425,1,0,1,1,Active,1010,2021-07-28 12:45:48.947,117.247.212.149,2,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,2021-07-21 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,1004,,27-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla. (Rural ) at Dhami,Shimla,,,,,,,
2277,11154,38,0.5,0,0.0,0.5,0.0,0.0,1,0,0,1,Active,1010,2021-07-28 12:50:11.393,117.247.212.149,1,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,1005,,27-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla.III ,Shimla,Shimla,Shimla (urban),Kotkhai,SHIMLA,02-033-00045,,
2278,11154,38,2.67,7,0.25,1.67,0.0,0.75,1,2,1,1,Active,1010,2021-07-28 12:58:56.733,117.247.212.149,1,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,7,7.0,0,0.0,0.0,0,0,1008,62,,27-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
2279,11154,38,3.5,26,0.5,2.5,0.0,0.5,3,8,1,3,Active,1010,2021-07-28 13:02:57.840,117.247.212.149,1,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,26,25.0,1,0.0,0.0,0,3,1008,67,,27-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
2280,7654,38,268.205,31,41.5,68.84,0.0,157.91,3,7,1,0,Active,2095,2021-07-28 14:00:54.067,117.247.213.204,2,2021-02-05 00:00:00.000,2021-02-06 00:00:00.000,2021-02-07 00:00:00.000,9,19.0,3,0.0,0.0,0,0,1009,1002,,05-02-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2281,7887,38,112.41,8,41.5,0.0,0.0,70.91,1,2,0,0,Active,2095,2021-07-28 14:04:44.347,117.247.213.204,2,2021-03-08 00:00:00.000,2021-03-09 00:00:00.000,2021-03-10 00:00:00.000,5,3.0,0,0.0,0.0,0,0,1009,1002,,08-03-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2282,8191,38,51.1,2,41.5,0.0,0.0,9.6,2,0,0,0,Active,2095,2021-07-28 14:08:22.897,117.247.213.204,2,2021-04-07 00:00:00.000,2021-04-07 00:00:00.000,2021-04-07 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1009,1002,,07-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2283,11169,38,1.5,5,0.25,1.0,0.0,0.25,2,3,2,2,Active,1010,2021-07-28 14:17:42.070,117.247.212.149,1,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,5,5.0,0,0.0,0.0,0,0,1008,60,,28-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
2284,11169,38,1.8,8,0.4,1.0,0.0,0.4,3,3,2,3,Active,1010,2021-07-28 14:20:13.303,117.247.212.149,1,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,8,8.0,0,0.0,0.0,0,0,1008,1004,,28-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla. (Rural ) at Dhami,Shimla,,,,,,,
2285,11169,38,0.5,0,0.0,0.5,0.0,0.0,0,0,0,1,Active,1010,2021-07-28 14:22:01.527,117.247.212.149,1,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,1005,,28-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla.III ,Shimla,Shimla,Shimla (urban),Kotkhai,SHIMLA,02-033-00045,,
2286,11169,38,2.5,5,0.25,1.5,0.0,0.75,2,4,1,0,Active,1010,2021-07-28 14:24:01.670,117.247.212.149,1,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,5,4.0,1,0.0,0.0,0,0,1008,62,,28-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
2287,11169,38,3.2,40,0.5,1.2,0.0,1.5,3,9,2,3,Active,1010,2021-07-28 14:26:55.603,117.247.212.149,1,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,40,29.0,11,0.0,0.0,0,2,1008,67,,28-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
2288,11095,38,18.675,1,0.225,18.405,0.0,0.0,2,0,0,1,Active,2191,2021-07-28 15:28:37.130,49.36.187.87,2,2021-07-19 00:00:00.000,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,0,0.0,1,0.0,0.0,0,0,1016,1022,,19-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2289,11176,38,0.1,0,0.1,0.0,0.0,0.0,2,0,0,1,Active,2191,2021-07-28 15:35:29.197,49.36.187.87,2,2021-07-26 00:00:00.000,2021-07-27 00:00:00.000,2021-08-28 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,26-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2290,8192,38,92.2,8,41.5,4.1,0.0,46.6,1,3,0,0,Active,2095,2021-07-28 15:54:14.827,117.247.213.204,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,6,2.0,0,0.0,0.0,0,0,1009,1002,,22-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2291,8214,38,284.54,32,41.5,71.24,0.0,171.8,2,2,2,0,Active,2095,2021-07-28 15:59:16.853,117.247.213.204,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,13,15.0,4,0.0,0.0,0,0,1009,1002,,23-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2292,8215,38,288.94,33,41.5,75.64,0.0,171.8,2,8,1,0,Active,2095,2021-07-28 16:06:07.897,117.247.213.204,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,3,13.0,17,0.0,0.0,0,0,1009,1002,,23-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2293,8217,38,205.285,23,41.5,9.4,0.0,154.385,2,7,1,0,Active,2095,2021-07-28 16:10:19.970,117.247.213.204,2,2021-04-25 00:00:00.000,2021-04-26 00:00:00.000,2021-04-27 00:00:00.000,18,3.0,2,0.0,0.0,0,0,1009,1002,,23-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2294,8224,38,99.52,8,41.5,0.0,0.0,58.0,1,4,1,0,Active,2095,2021-07-28 16:27:15.030,117.247.213.204,2,2021-04-25 00:00:00.000,2021-04-26 00:00:00.000,2021-04-27 00:00:00.000,4,2.0,2,0.0,0.0,0,0,1009,1002,,23-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2295,8191,1041,51.1,2,41.5,0.0,0.0,9.6,2,0,0,0,Active,4342,2021-07-28 16:51:53.150,117.247.213.204,2,2021-04-07 00:00:00.000,2021-04-07 00:00:00.000,2021-04-07 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1009,1002,,07-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2296,8192,1041,92.2,8,41.5,4.1,0.0,46.6,1,3,0,0,Active,4342,2021-07-28 16:54:44.617,117.247.213.204,2,2021-04-22 00:00:00.000,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,6,2.0,0,0.0,0.0,0,0,1009,1002,,22-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2297,8214,1041,284.54,32,41.5,71.24,0.0,171.8,2,2,2,0,Active,4342,2021-07-28 17:01:59.700,117.247.213.204,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,13,15.0,4,0.0,0.0,0,0,1009,1002,,23-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2298,8215,1041,288.94,33,41.5,75.64,0.0,171.8,2,8,1,0,Active,4342,2021-07-28 17:04:59.750,117.247.213.204,2,2021-04-23 00:00:00.000,2021-04-24 00:00:00.000,2021-04-25 00:00:00.000,3,13.0,17,0.0,0.0,0,0,1009,1002,,23-04-2021,1009.0,"  11TH CIRCLE, RAMPUR",Karcham,Chamba,Mandi,Bhattiyat,,BHATTIYAT,02-023-00001,,
2299,11243,1041,92.0,6,21.0,52.0,0.0,19.0,2,5,0,1,Active,4342,2021-07-29 16:47:01.760,117.247.213.59,2,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,2021-07-30 00:00:00.000,3,3.0,0,0.0,0.0,0,0,1009,69,,28-07-2021,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
2300,11301,1041,38.0,4,0.0,17.0,0.0,21.0,0,4,0,0,Active,4342,2021-07-30 13:09:27.067,117.242.110.125,2,2021-07-30 00:00:00.000,2021-07-31 00:00:00.000,2021-07-31 00:00:00.000,2,2.0,0,0.0,0.0,0,0,1009,69,,30-07-2021,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
2301,11288,38,2.5,1,0.2,1.5,0.0,0.8,2,3,1,2,Active,1010,2021-07-30 13:32:56.807,117.242.109.137,1,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1008,60,,30-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
2302,11288,38,1.5,1,0.25,1.0,0.0,0.25,3,3,0,1,Active,1010,2021-07-30 13:35:15.557,117.242.109.137,1,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1008,1004,,30-07-2021,1008.0,4TH CIRCLE  SHIMLA,Shimla. (Rural ) at Dhami,Shimla,,,,,,,
2303,11288,38,3.25,18,0.25,2.0,0.0,1.0,2,4,0,1,Active,1010,2021-07-30 13:37:13.160,117.242.109.137,1,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,15,3.0,0,0.0,0.0,0,0,1008,62,,30-07-2021,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
2304,11288,38,4.5,30,0.25,2.0,0.0,2.25,3,9,2,4,Active,1010,2021-07-30 13:41:31.990,117.242.109.137,1,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,2021-07-31 00:00:00.000,24,6.0,0,0.0,0.0,0,2,1008,67,,30-07-2021,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
2305,11308,38,20.3,0,11.5,8.81,0.0,0.0,1,2,0,3,Active,2191,2021-07-30 15:26:32.040,49.36.185.69,2,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,27-07-2021,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
2306,11308,38,5.545,1,4.8,0.745,0.0,0.0,2,0,0,1,Active,2191,2021-07-30 15:29:46.057,49.36.185.69,2,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,27-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2307,11308,38,2.172,0,0.0,2.172,0.0,0.0,0,0,0,0,Active,2191,2021-07-30 15:31:39.557,49.36.185.69,2,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,27-07-2021,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
2308,11309,38,13.57,1,6.045,7.525,0.0,0.0,2,0,0,1,Active,2191,2021-07-30 15:35:08.693,49.36.185.69,2,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,2021-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,28-07-2021,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
2309,11309,38,20.189,0,0.0,20.189,0.0,0.0,0,5,0,0,Active,2191,2021-07-30 15:38:09.597,49.36.185.69,2,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,2021-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,28-07-2021,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
2310,11301,1041,6.0,1,0.0,0.0,0.0,6.0,2,1,1,0,Active,4342,2021-07-30 17:17:17.387,59.96.65.47,1,2021-08-01 00:00:00.000,2021-08-02 00:00:00.000,2021-08-03 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1009,1006,,30-07-2021,1009.0,"  11TH CIRCLE, RAMPUR",Kalpa,Chamba,Chamba,Bhattiyat,Sihunta,BHATTIYAT,02-023-00001,,
2311,11301,38,6.0,1,0.0,0.0,0.0,6.0,1,1,0,0,Active,2095,2021-07-30 17:27:17.430,59.96.65.47,1,2021-08-01 00:00:00.000,2021-08-02 00:00:00.000,2021-08-03 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1009,1006,,30-07-2021,1009.0,"  11TH CIRCLE, RAMPUR",Kalpa,Chamba,Chamba,Bhattiyat,Sihunta,BHATTIYAT,02-023-00001,,
2312,11135,1041,83.5,13,53.0,12.0,0.0,18.5,2,2,0,0,Active,6369,2021-07-31 16:07:58.687,117.215.249.21,2,2021-07-26 00:00:00.000,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,13,0.0,0,0.0,0.0,0,0,1014,1018,,26-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
2313,11136,1041,163.1,20,72.0,39.0,0.0,52.1,2,2,0,0,Active,6369,2021-07-31 16:15:24.547,117.215.249.21,2,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,2021-07-29 00:00:00.000,20,0.0,0,0.0,0.0,0,0,1014,1018,,27-07-2021,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
